,Время,"Координаты Египта (широта, долгота)",Радиационное воздействие аэрозолей с излучением,Радиационное воздействие метана,Радиационное воздействие углекислого газа
683,2006-02-16 00:00:00,"24.00, 33.00",-3.8806872367858887,-0.1555502712726593,-0.0898862555623054
684,2006-03-16 00:00:00,"30.00, 27.00",1.3960846662521362,0.376373291015625,1.3432115316390991
685,2006-03-16 00:00:00,"30.00, 30.00",1.0399750471115112,0.3840459883213043,1.358961582183838
686,2006-03-16 00:00:00,"30.00, 33.00",0.988630712032318,0.3710543811321258,1.3641750812530518
687,2006-03-16 00:00:00,"27.00, 27.00",0.6764988899230957,0.4353962540626526,1.4901123046875
688,2006-03-16 00:00:00,"27.00, 30.00",1.0831899642944336,0.4659492671489715,1.612536072731018
689,2006-03-16 00:00:00,"27.00, 33.00",0.7920315861701965,0.48577880859375,1.7905282974243164
690,2006-03-16 00:00:00,"24.00, 27.00",0.6408041715621948,0.5016233325004578,1.7511035203933716
691,2006-03-16 00:00:00,"24.00, 30.00",0.8299216032028198,0.5070249438285828,1.7742418050765991
692,2006-03-16 00:00:00,"24.00, 33.00",0.717170000076294,0.5351129174232483,1.9271910190582275
693,2006-03-16 00:00:00,"30.00, 27.00",-3.9234254360198975,-0.1404241770505905,-0.0800746828317642
694,2006-03-16 00:00:00,"30.00, 30.00",-3.4743239879608154,-0.1459230035543441,-0.0823913067579269
695,2006-03-16 00:00:00,"30.00, 33.00",-3.4999444484710693,-0.1380314975976944,-0.078472264111042
696,2006-03-16 00:00:00,"27.00, 27.00",-2.757098913192749,-0.1374851316213607,-0.0794333145022392
697,2006-03-16 00:00:00,"27.00, 30.00",-3.315737247467041,-0.141383022069931,-0.0818752199411392
698,2006-03-16 00:00:00,"27.00, 33.00",-4.276153564453125,-0.1918059289455413,-0.1109648644924163
699,2006-03-16 00:00:00,"24.00, 27.00",-2.384486436843872,-0.1500312983989715,-0.0895464494824409
700,2006-03-16 00:00:00,"24.00, 30.00",-3.3335866928100586,-0.1600986570119857,-0.0950720980763435
701,2006-03-16 00:00:00,"24.00, 33.00",-4.089433670043945,-0.1913801580667495,-0.1138128489255905
702,2006-04-16 00:00:00,"30.00, 27.00",0.7039144039154053,0.3797373473644256,1.4026957750320437
703,2006-04-16 00:00:00,"30.00, 30.00",0.8672515749931335,0.3452596068382263,1.3092020750045776
704,2006-04-16 00:00:00,"30.00, 33.00",0.8324239253997803,0.3433990478515625,1.3631367683410645
705,2006-04-16 00:00:00,"27.00, 27.00",0.7490010857582092,0.4390930235385895,1.546350121498108
706,2006-04-16 00:00:00,"27.00, 30.00",0.9421223998069764,0.4510304629802704,1.6014851331710815
707,2006-04-16 00:00:00,"27.00, 33.00",0.7761810421943665,0.4687520265579223,1.7797445058822632
708,2006-04-16 00:00:00,"24.00, 27.00",0.5300363898277283,0.5073781609535217,1.779725193977356
709,2006-04-16 00:00:00,"24.00, 30.00",0.8025604486465454,0.5027272701263428,1.765347242355347
710,2006-04-16 00:00:00,"24.00, 33.00",0.8042104244232178,0.5128692388534546,1.8588043451309204
711,2006-04-16 00:00:00,"30.00, 27.00",-4.406949520111084,-0.1503814756870269,-0.0908447280526161
712,2006-04-16 00:00:00,"30.00, 30.00",-5.2972493171691895,-0.1505821198225021,-0.0908831283450126
713,2006-04-16 00:00:00,"30.00, 33.00",-4.907913684844971,-0.1467920988798141,-0.0878331512212753
714,2006-04-16 00:00:00,"27.00, 27.00",-4.019034385681152,-0.1478597074747085,-0.0900492370128631
715,2006-04-16 00:00:00,"27.00, 30.00",-4.272243022918701,-0.1506505310535431,-0.0923248305916786
716,2006-04-16 00:00:00,"27.00, 33.00",-4.852652072906494,-0.2017227113246917,-0.1222595199942588
717,2006-04-16 00:00:00,"24.00, 27.00",-3.098407506942749,-0.1572738587856292,-0.0965311676263809
718,2006-04-16 00:00:00,"24.00, 30.00",-4.607156276702881,-0.1655451506376266,-0.1014368683099746
719,2006-04-16 00:00:00,"24.00, 33.00",-5.766089916229248,-0.193196102976799,-0.1187764480710029
720,2006-05-16 00:00:00,"30.00, 27.00",0.8032285571098328,0.3192532360553741,1.3580902814865112
721,2006-05-16 00:00:00,"30.00, 30.00",0.97711181640625,0.3480913639068603,1.4493132829666138
722,2006-05-16 00:00:00,"30.00, 33.00",0.962273359298706,0.3506154716014862,1.5032269954681396
723,2006-05-16 00:00:00,"27.00, 27.00",0.7362808585166931,0.3659953474998474,1.411017656326294
724,2006-05-16 00:00:00,"27.00, 30.00",0.8829985857009888,0.4253608882427215,1.599810242652893
725,2006-05-16 00:00:00,"27.00, 33.00",0.6915863752365112,0.4424290955066681,1.7837986946105957
726,2006-05-16 00:00:00,"24.00, 27.00",0.4970102608203888,0.4127177596092224,1.5412912368774414
727,2006-05-16 00:00:00,"24.00, 30.00",0.7155181169509888,0.4375571012496948,1.623364806175232
728,2006-05-16 00:00:00,"24.00, 33.00",0.6920244693756104,0.4634517431259155,1.7508338689804075
729,2006-05-16 00:00:00,"30.00, 27.00",-5.593124866485596,-0.1562583744525909,-0.0980185195803642
730,2006-05-16 00:00:00,"30.00, 30.00",-6.664487361907959,-0.1748814731836319,-0.109003372490406
731,2006-05-16 00:00:00,"30.00, 33.00",-5.788547515869141,-0.1658600866794586,-0.1033015102148056
732,2006-05-16 00:00:00,"27.00, 27.00",-4.607223987579346,-0.1428975760936737,-0.0908690392971038
733,2006-05-16 00:00:00,"27.00, 30.00",-5.284998893737793,-0.1526947021484375,-0.0967042967677116
734,2006-05-16 00:00:00,"27.00, 33.00",-5.461065769195557,-0.2018028944730758,-0.1265125870704651
735,2006-05-16 00:00:00,"24.00, 27.00",-3.046199083328247,-0.1454364359378814,-0.09358412027359
736,2006-05-16 00:00:00,"24.00, 30.00",-4.495346546173096,-0.1574165523052215,-0.1005785539746284
737,2006-05-16 00:00:00,"24.00, 33.00",-5.5314621925354,-0.1854676306247711,-0.1174424663186073
738,2006-06-16 00:00:00,"30.00, 27.00",0.8077341914176941,0.2672444581985473,1.2648355960845947
739,2006-06-16 00:00:00,"30.00, 30.00",0.9471873044967652,0.2940948605537414,1.3392832279205322
740,2006-06-16 00:00:00,"30.00, 33.00",0.9059804081916808,0.3219065368175506,1.4716613292694092
741,2006-06-16 00:00:00,"27.00, 27.00",0.9112274050712584,0.3452209532260895,1.43104350566864
742,2006-06-16 00:00:00,"27.00, 30.00",1.2056711912155151,0.3847096860408783,1.585717797279358
743,2006-06-16 00:00:00,"27.00, 33.00",1.009642481803894,0.4524200558662414,1.900360107421875
744,2006-06-16 00:00:00,"24.00, 27.00",0.7945729494094849,0.4171081483364105,1.6078572273254397
745,2006-06-16 00:00:00,"24.00, 30.00",1.1164571046829224,0.4235646426677704,1.658105492591858
746,2006-06-16 00:00:00,"24.00, 33.00",1.133172631263733,0.4872212707996368,1.8704640865325928
747,2006-06-16 00:00:00,"30.00, 27.00",-5.216336250305176,-0.1460688263177871,-0.0948862731456756
748,2006-06-16 00:00:00,"30.00, 30.00",-6.383079528808594,-0.1639587432146072,-0.1088897734880447
749,2006-06-16 00:00:00,"30.00, 33.00",-5.6787848472595215,-0.1595102995634079,-0.1060867309570312
750,2006-06-16 00:00:00,"27.00, 27.00",-5.079800605773926,-0.1412180513143539,-0.0929575636982917
751,2006-06-16 00:00:00,"27.00, 30.00",-6.571283340454102,-0.1470413208007812,-0.0962799042463302
752,2006-06-16 00:00:00,"27.00, 33.00",-6.942433834075928,-0.2056498229503631,-0.1310628205537796
753,2006-06-16 00:00:00,"24.00, 27.00",-4.305010795593262,-0.1500635743141174,-0.0971471145749092
754,2006-06-16 00:00:00,"24.00, 30.00",-6.452643871307373,-0.1575958281755447,-0.1017690002918243
755,2006-06-16 00:00:00,"24.00, 33.00",-7.390452861785889,-0.192208856344223,-0.1223297119140625
756,2006-07-16 00:00:00,"30.00, 27.00",0.967634618282318,0.2233926057815551,1.164781093597412
757,2006-07-16 00:00:00,"30.00, 30.00",0.9971598982810974,0.2406695038080215,1.2139941453933716
758,2006-07-16 00:00:00,"30.00, 33.00",0.9835460782051086,0.2303840816020965,1.267988681793213
759,2006-07-16 00:00:00,"27.00, 27.00",1.0008633136749268,0.281697928905487,1.2757794857025146
760,2006-07-16 00:00:00,"27.00, 30.00",1.1143749952316284,0.3139668107032776,1.4101296663284302
761,2006-07-16 00:00:00,"27.00, 33.00",1.0473750829696655,0.3514197468757629,1.6670197248458862
762,2006-07-16 00:00:00,"24.00, 27.00",0.8270608186721802,0.3544341027736664,1.4896899461746216
763,2006-07-16 00:00:00,"24.00, 30.00",1.0092133283615112,0.3579899072647095,1.539391279220581
764,2006-07-16 00:00:00,"24.00, 33.00",1.221022129058838,0.3960886299610138,1.6944245100021362
765,2006-07-16 00:00:00,"30.00, 27.00",-6.401158332824707,-0.1368550956249237,-0.0972836390137672
766,2006-07-16 00:00:00,"30.00, 30.00",-7.211033344268799,-0.1513780206441879,-0.106439895927906
767,2006-07-16 00:00:00,"30.00, 33.00",-6.771663188934326,-0.1426032334566116,-0.1028383299708366
768,2006-07-16 00:00:00,"27.00, 27.00",-5.734174728393555,-0.1288629323244094,-0.0893101841211319
769,2006-07-16 00:00:00,"27.00, 30.00",-6.323070049285889,-0.1351313441991806,-0.0936687812209129
770,2006-07-16 00:00:00,"27.00, 33.00",-8.742426872253418,-0.1856344938278198,-0.1252589076757431
771,2006-07-16 00:00:00,"24.00, 27.00",-4.6121320724487305,-0.1382795721292495,-0.0928679406642913
772,2006-07-16 00:00:00,"24.00, 30.00",-6.095547676086426,-0.1487938612699508,-0.0993790179491043
773,2006-07-16 00:00:00,"24.00, 33.00",-9.297215461730955,-0.1804258227348327,-0.1189516112208366
774,2006-08-16 00:00:00,"30.00, 27.00",1.0218043327331543,0.2469826936721801,1.2434052228927612
775,2006-08-16 00:00:00,"30.00, 30.00",1.0294110774993896,0.2543147802352905,1.2523301839828491
776,2006-08-16 00:00:00,"30.00, 33.00",0.9555880427360536,0.2315604984760284,1.2664233446121216
777,2006-08-16 00:00:00,"27.00, 27.00",1.005414366722107,0.3171800076961517,1.3895037174224854
778,2006-08-16 00:00:00,"27.00, 30.00",1.212548017501831,0.3418598771095276,1.4930410385131836
779,2006-08-16 00:00:00,"27.00, 33.00",1.1729066371917725,0.3899467289447784,1.754255771636963
780,2006-08-16 00:00:00,"24.00, 27.00",0.7898156046867371,0.3736946284770965,1.5272138118743896
781,2006-08-16 00:00:00,"24.00, 30.00",1.0712506771087646,0.3765219449996948,1.577080488204956
782,2006-08-16 00:00:00,"24.00, 33.00",1.2833330631256104,0.4179648160934448,1.71685791015625
783,2006-08-16 00:00:00,"30.00, 27.00",-5.163540840148926,-0.1314751356840133,-0.0903822407126426
784,2006-08-16 00:00:00,"30.00, 30.00",-6.324686050415039,-0.1437786519527435,-0.0969681292772293
785,2006-08-16 00:00:00,"30.00, 33.00",-6.097797870635986,-0.136280670762062,-0.0940177664160728
786,2006-08-16 00:00:00,"27.00, 27.00",-4.765393733978272,-0.1255222409963607,-0.0848073661327362
787,2006-08-16 00:00:00,"27.00, 30.00",-5.511142253875732,-0.1315617710351944,-0.0881116315722465
788,2006-08-16 00:00:00,"27.00, 33.00",-7.884451389312744,-0.1829243302345276,-0.1193532645702362
789,2006-08-16 00:00:00,"24.00, 27.00",-3.882393598556519,-0.1323995292186737,-0.0879949778318405
790,2006-08-16 00:00:00,"24.00, 30.00",-5.312780380249023,-0.1426253765821457,-0.093717023730278
791,2006-08-16 00:00:00,"24.00, 33.00",-7.750809192657471,-0.1729022562503814,-0.111836589872837
792,2006-09-16 00:00:00,"30.00, 27.00",0.6879354119300842,0.2082580626010894,1.058356761932373
793,2006-09-16 00:00:00,"30.00, 30.00",0.7152059078216553,0.2387512177228927,1.1605377197265625
794,2006-09-16 00:00:00,"30.00, 33.00",0.7640431523323059,0.2104431092739105,1.09727680683136
795,2006-09-16 00:00:00,"27.00, 27.00",0.6840870976448059,0.2917022705078125,1.2562083005905151
796,2006-09-16 00:00:00,"27.00, 30.00",0.8523294925689697,0.3387339413166046,1.4148528575897217
797,2006-09-16 00:00:00,"27.00, 33.00",0.8578155636787415,0.3473836183547973,1.5856913328170776
798,2006-09-16 00:00:00,"24.00, 27.00",0.5493601560592651,0.3649271726608276,1.472114086151123
799,2006-09-16 00:00:00,"24.00, 30.00",0.9095519781112672,0.3662384152412414,1.511475682258606
800,2006-09-16 00:00:00,"24.00, 33.00",1.1283162832260132,0.396777331829071,1.652924656867981
801,2006-09-16 00:00:00,"30.00, 27.00",-3.901790380477905,-0.1152440384030342,-0.0787714645266532
802,2006-09-16 00:00:00,"30.00, 30.00",-4.348369121551514,-0.1300918608903885,-0.0861724838614463
803,2006-09-16 00:00:00,"30.00, 33.00",-4.489997863769531,-0.1199615448713302,-0.08074951171875
804,2006-09-16 00:00:00,"27.00, 27.00",-3.040907382965088,-0.1144780442118644,-0.0747105926275253
805,2006-09-16 00:00:00,"27.00, 30.00",-3.7667222023010254,-0.1234054565429687,-0.079117327928543
806,2006-09-16 00:00:00,"27.00, 33.00",-5.632202625274658,-0.164038598537445,-0.105700172483921
807,2006-09-16 00:00:00,"24.00, 27.00",-2.457771778106689,-0.1260665953159332,-0.0802968367934227
808,2006-09-16 00:00:00,"24.00, 30.00",-4.360872268676758,-0.1345636993646621,-0.0856333449482917
809,2006-09-16 00:00:00,"24.00, 33.00",-7.1764678955078125,-0.1604019105434417,-0.1018829345703125
810,2006-10-16 00:00:00,"30.00, 27.00",0.8492884635925293,0.2141871303319931,0.9498792886734008
811,2006-10-16 00:00:00,"30.00, 30.00",0.7805736660957336,0.2235353589057922,1.013287901878357
812,2006-10-16 00:00:00,"30.00, 33.00",0.7570377588272095,0.2120233327150344,0.9938570857048036
813,2006-10-16 00:00:00,"27.00, 27.00",0.919135332107544,0.2832139432430267,1.151757001876831
814,2006-10-16 00:00:00,"27.00, 30.00",0.9901822209358216,0.3080720007419586,1.239000916481018
815,2006-10-16 00:00:00,"27.00, 33.00",0.8264780640602112,0.3381318151950836,1.452552080154419
816,2006-10-16 00:00:00,"24.00, 27.00",0.6157797574996948,0.3196578621864319,1.2932138442993164
817,2006-10-16 00:00:00,"24.00, 30.00",0.9224449992179872,0.3323088586330414,1.3567287921905518
818,2006-10-16 00:00:00,"24.00, 33.00",1.0857199430465698,0.3521098494529724,1.460713028907776
819,2006-10-16 00:00:00,"30.00, 27.00",-4.636210918426514,-0.0992576852440834,-0.0637445747852325
820,2006-10-16 00:00:00,"30.00, 30.00",-4.614165306091309,-0.1066818237304687,-0.0674812570214271
821,2006-10-16 00:00:00,"30.00, 33.00",-4.39884614944458,-0.1000479385256767,-0.06410413980484
822,2006-10-16 00:00:00,"27.00, 27.00",-4.111788272857666,-0.1022715419530868,-0.0632043629884719
823,2006-10-16 00:00:00,"27.00, 30.00",-4.4835615158081055,-0.1053144410252571,-0.064772330224514
824,2006-10-16 00:00:00,"27.00, 33.00",-5.246018409729004,-0.1445361673831939,-0.0879191756248474
825,2006-10-16 00:00:00,"24.00, 27.00",-2.860060691833496,-0.108939878642559,-0.0668226704001426
826,2006-10-16 00:00:00,"24.00, 30.00",-4.500973701477051,-0.1172268763184547,-0.072468914091587
827,2006-10-16 00:00:00,"24.00, 33.00",-6.295783519744873,-0.1382657885551452,-0.0855215713381767
828,2006-11-16 00:00:00,"30.00, 27.00",0.7197479009628296,0.2518168091773987,0.9491109251976012
829,2006-11-16 00:00:00,"30.00, 30.00",0.8469370603561401,0.259988397359848,1.004155516624451
830,2006-11-16 00:00:00,"30.00, 33.00",0.6558451056480408,0.2750467956066131,1.071471095085144
831,2006-11-16 00:00:00,"27.00, 27.00",0.992626965045929,0.3048909604549408,1.1251972913742063
832,2006-11-16 00:00:00,"27.00, 30.00",1.1012786626815796,0.3333018124103546,1.2506601810455322
833,2006-11-16 00:00:00,"27.00, 33.00",0.6818593144416809,0.3752990663051605,1.4902150630950928
834,2006-11-16 00:00:00,"24.00, 27.00",0.6461263298988342,0.3655385375022888,1.372961401939392
835,2006-11-16 00:00:00,"24.00, 30.00",1.0229207277297974,0.3728993833065033,1.404234766960144
836,2006-11-16 00:00:00,"24.00, 33.00",1.034356713294983,0.39935302734375,1.5171488523483276
837,2006-11-16 00:00:00,"30.00, 27.00",-3.6197829246521,-0.0901865661144256,-0.0495203658938407
838,2006-11-16 00:00:00,"30.00, 30.00",-4.414772987365723,-0.0950027480721473,-0.0523900352418422
839,2006-11-16 00:00:00,"30.00, 33.00",-3.11905574798584,-0.0951477065682411,-0.0528167709708213
840,2006-11-16 00:00:00,"27.00, 27.00",-4.032348155975342,-0.0973136872053146,-0.054962158203125
841,2006-11-16 00:00:00,"27.00, 30.00",-4.492568492889404,-0.1021723449230194,-0.0575749725103378
842,2006-11-16 00:00:00,"27.00, 33.00",-3.963681936264038,-0.1460459381341934,-0.0819320678710937
843,2006-11-16 00:00:00,"24.00, 27.00",-2.7652335166931152,-0.1133211776614189,-0.0657875090837478
844,2006-11-16 00:00:00,"24.00, 30.00",-4.7015061378479,-0.1200447082519531,-0.0694463104009628
845,2006-11-16 00:00:00,"24.00, 33.00",-5.843329906463623,-0.1411707550287246,-0.0816899612545967
846,2006-12-16 00:00:00,"30.00, 27.00",0.5635759830474854,0.2655078470706939,0.9579822421073914
847,2006-12-16 00:00:00,"30.00, 30.00",0.6553078889846802,0.2851621508598327,1.0247654914855957
848,2006-12-16 00:00:00,"30.00, 33.00",0.750403642654419,0.3233893513679504,1.151835799217224
849,2006-12-16 00:00:00,"27.00, 27.00",0.7883226871490479,0.3296828866004944,1.159779667854309
850,2006-12-16 00:00:00,"27.00, 30.00",0.9571695923805236,0.3572653532028198,1.2785521745681765
851,2006-12-16 00:00:00,"27.00, 33.00",0.6957781314849854,0.413137137889862,1.5301936864852903
852,2006-12-16 00:00:00,"24.00, 27.00",0.5813151001930237,0.4051272571086883,1.4835706949234009
853,2006-12-16 00:00:00,"24.00, 30.00",0.8938746452331543,0.3972994983196258,1.4555476903915403
854,2006-12-16 00:00:00,"24.00, 33.00",0.8640929460525513,0.4195172786712646,1.5802494287490845
855,2006-12-16 00:00:00,"30.00, 27.00",-3.06755805015564,-0.0873453691601753,-0.0459376908838748
856,2006-12-16 00:00:00,"30.00, 30.00",-3.667218446731568,-0.0900190994143486,-0.0467708967626094
857,2006-12-16 00:00:00,"30.00, 33.00",-3.539682149887085,-0.0944752842187881,-0.0486036725342273
858,2006-12-16 00:00:00,"27.00, 27.00",-3.5638649463653564,-0.0935454815626144,-0.0507519617676734
859,2006-12-16 00:00:00,"27.00, 30.00",-4.310875415802002,-0.0983985140919685,-0.0531569458544254
860,2006-12-16 00:00:00,"27.00, 33.00",-4.496110439300537,-0.1451553851366043,-0.0780346766114234
861,2006-12-16 00:00:00,"24.00, 27.00",-2.8401646614074707,-0.115081787109375,-0.0641856044530868
862,2006-12-16 00:00:00,"24.00, 30.00",-4.616727828979492,-0.1200886368751525,-0.0668049454689025
863,2006-12-16 00:00:00,"24.00, 33.00",-5.478036403656006,-0.1467654258012771,-0.0815675780177116
864,2007-01-16 00:00:00,"30.00, 27.00",0.6312974691390991,0.2967637479305267,1.068220615386963
865,2007-01-16 00:00:00,"30.00, 30.00",0.6706060767173767,0.3089747130870819,1.0943938493728638
866,2007-01-16 00:00:00,"30.00, 33.00",0.5793673396110535,0.3193674385547638,1.149156093597412
867,2007-01-16 00:00:00,"27.00, 27.00",0.7344744205474854,0.3455672860145569,1.2124407291412354
868,2007-01-16 00:00:00,"27.00, 30.00",0.8638098835945129,0.3754341304302215,1.3272783756256104
869,2007-01-16 00:00:00,"27.00, 33.00",0.677422285079956,0.4271525740623474,1.5750328302383425
870,2007-01-16 00:00:00,"24.00, 27.00",0.5808464884757996,0.4186051785945892,1.5210591554641724
871,2007-01-16 00:00:00,"24.00, 30.00",0.867591142654419,0.4086904227733612,1.491828203201294
872,2007-01-16 00:00:00,"24.00, 33.00",0.7923505306243896,0.4028310477733612,1.5299770832061768
873,2007-01-16 00:00:00,"30.00, 27.00",-2.871456861495972,-0.0973569825291633,-0.0517787300050258
874,2007-01-16 00:00:00,"30.00, 30.00",-3.0358974933624268,-0.0979124531149864,-0.0511070974171161
875,2007-01-16 00:00:00,"30.00, 33.00",-2.6725802421569824,-0.099648505449295,-0.0519980154931545
876,2007-01-16 00:00:00,"27.00, 27.00",-2.7768850326538086,-0.0984701365232467,-0.0544145628809928
877,2007-01-16 00:00:00,"27.00, 30.00",-3.1164815425872803,-0.1023854911327362,-0.0566344708204269
878,2007-01-16 00:00:00,"27.00, 33.00",-3.7162623405456543,-0.1528047174215316,-0.0843158811330795
879,2007-01-16 00:00:00,"24.00, 27.00",-2.1375441551208496,-0.1177725046873092,-0.0671118423342704
880,2007-01-16 00:00:00,"24.00, 30.00",-3.348230361938477,-0.1239532977342605,-0.0707618966698646
881,2007-01-16 00:00:00,"24.00, 33.00",-4.060181617736816,-0.1458085626363754,-0.0844106376171112
