,Время,"Координаты Египта (широта, долгота)",Радиационное воздействие метана (Вт/м²)
2593,2015-01-16 00:00:00,"30.00, 30.00",0.34877949953079224
2594,2015-01-16 00:00:00,"30.00, 33.00",0.3413351774215698
2595,2015-01-16 00:00:00,"27.00, 27.00",0.4055604040622711
2596,2015-01-16 00:00:00,"27.00, 30.00",0.4288206994533539
2597,2015-01-16 00:00:00,"27.00, 33.00",0.44708892703056335
2598,2015-01-16 00:00:00,"24.00, 27.00",0.4766072928905487
2599,2015-01-16 00:00:00,"24.00, 30.00",0.44570478796958923
2600,2015-01-16 00:00:00,"24.00, 33.00",0.4298553466796875
2601,2015-01-16 00:00:00,"30.00, 27.00",-0.10625482350587845
2602,2015-01-16 00:00:00,"30.00, 30.00",-0.09906498342752457
2603,2015-01-16 00:00:00,"30.00, 33.00",-0.09441794455051422
2604,2015-01-16 00:00:00,"27.00, 27.00",-0.10552412271499634
2605,2015-01-16 00:00:00,"27.00, 30.00",-0.10987410694360733
2606,2015-01-16 00:00:00,"27.00, 33.00",-0.1542816162109375
2607,2015-01-16 00:00:00,"24.00, 27.00",-0.1292129009962082
2608,2015-01-16 00:00:00,"24.00, 30.00",-0.13567475974559784
2609,2015-01-16 00:00:00,"24.00, 33.00",-0.14852659404277802
2610,2015-02-16 00:00:00,"30.00, 27.00",0.34814342856407166
2611,2015-02-16 00:00:00,"30.00, 30.00",0.3634905219078064
2612,2015-02-16 00:00:00,"30.00, 33.00",0.36028072237968445
2613,2015-02-16 00:00:00,"27.00, 27.00",0.415282666683197
2614,2015-02-16 00:00:00,"27.00, 30.00",0.44542747735977173
2615,2015-02-16 00:00:00,"27.00, 33.00",0.4631914496421814
2616,2015-02-16 00:00:00,"24.00, 27.00",0.4663042426109314
2617,2015-02-16 00:00:00,"24.00, 30.00",0.46556201577186584
2618,2015-02-16 00:00:00,"24.00, 33.00",0.48012325167655945
2619,2015-02-16 00:00:00,"30.00, 27.00",-0.11476952582597733
2620,2015-02-16 00:00:00,"30.00, 30.00",-0.11832837015390396
2621,2015-02-16 00:00:00,"30.00, 33.00",-0.11345536261796951
2622,2015-02-16 00:00:00,"27.00, 27.00",-0.11869239807128906
2623,2015-02-16 00:00:00,"27.00, 30.00",-0.12191009521484375
2624,2015-02-16 00:00:00,"27.00, 33.00",-0.1636262685060501
2625,2015-02-16 00:00:00,"24.00, 27.00",-0.13246917724609375
2626,2015-02-16 00:00:00,"24.00, 30.00",-0.1452963650226593
2627,2015-02-16 00:00:00,"24.00, 33.00",-0.16277149319648743
2628,2015-03-16 00:00:00,"30.00, 27.00",0.31877875328063965
2629,2015-03-16 00:00:00,"30.00, 30.00",0.3204828202724457
2630,2015-03-16 00:00:00,"30.00, 33.00",0.3437509834766388
2631,2015-03-16 00:00:00,"27.00, 27.00",0.37253692746162415
2632,2015-03-16 00:00:00,"27.00, 30.00",0.4023122489452362
2633,2015-03-16 00:00:00,"27.00, 33.00",0.43940290808677673
2634,2015-03-16 00:00:00,"24.00, 27.00",0.41705322265625
2635,2015-03-16 00:00:00,"24.00, 30.00",0.44882792234420776
2636,2015-03-16 00:00:00,"24.00, 33.00",0.4935322403907776
2637,2015-03-16 00:00:00,"30.00, 27.00",-0.1270606815814972
2638,2015-03-16 00:00:00,"30.00, 30.00",-0.12937287986278534
2639,2015-03-16 00:00:00,"30.00, 33.00",-0.129591166973114
2640,2015-03-16 00:00:00,"27.00, 27.00",-0.12206243723630905
2641,2015-03-16 00:00:00,"27.00, 30.00",-0.12463034689426422
2642,2015-03-16 00:00:00,"27.00, 33.00",-0.1757369488477707
2643,2015-03-16 00:00:00,"24.00, 27.00",-0.13328281044960022
2644,2015-03-16 00:00:00,"24.00, 30.00",-0.15100835263729095
2645,2015-03-16 00:00:00,"24.00, 33.00",-0.17388522624969482
2646,2015-04-16 00:00:00,"30.00, 27.00",0.38079631328582764
2647,2015-04-16 00:00:00,"30.00, 30.00",0.3955932557582855
2648,2015-04-16 00:00:00,"30.00, 33.00",0.40675556659698486
2649,2015-04-16 00:00:00,"27.00, 27.00",0.467742919921875
2650,2015-04-16 00:00:00,"27.00, 30.00",0.49793702363967896
2651,2015-04-16 00:00:00,"27.00, 33.00",0.5295359492301941
2652,2015-04-16 00:00:00,"24.00, 27.00",0.5385589599609375
2653,2015-04-16 00:00:00,"24.00, 30.00",0.5533975958824158
2654,2015-04-16 00:00:00,"24.00, 33.00",0.5877929925918579
2655,2015-04-16 00:00:00,"30.00, 27.00",-0.1626286804676056
2656,2015-04-16 00:00:00,"30.00, 30.00",-0.17437133193016052
2657,2015-04-16 00:00:00,"30.00, 33.00",-0.1657867431640625
2658,2015-04-16 00:00:00,"27.00, 27.00",-0.1602427214384079
2659,2015-04-16 00:00:00,"27.00, 30.00",-0.16614431142807007
2660,2015-04-16 00:00:00,"27.00, 33.00",-0.22315216064453125
2661,2015-04-16 00:00:00,"24.00, 27.00",-0.17286427319049835
2662,2015-04-16 00:00:00,"24.00, 30.00",-0.19061431288719177
2663,2015-04-16 00:00:00,"24.00, 33.00",-0.21470235288143158
2664,2015-05-16 00:00:00,"30.00, 27.00",0.3245406746864319
2665,2015-05-16 00:00:00,"30.00, 30.00",0.34107527136802673
2666,2015-05-16 00:00:00,"30.00, 33.00",0.34851762652397156
2667,2015-05-16 00:00:00,"27.00, 27.00",0.4206975996494293
2668,2015-05-16 00:00:00,"27.00, 30.00",0.4457682967185974
2669,2015-05-16 00:00:00,"27.00, 33.00",0.4689045548439026
2670,2015-05-16 00:00:00,"24.00, 27.00",0.4949508309364319
2671,2015-05-16 00:00:00,"24.00, 30.00",0.4908260107040405
2672,2015-05-16 00:00:00,"24.00, 33.00",0.5171419978141785
2673,2015-05-16 00:00:00,"30.00, 27.00",-0.15732747316360474
2674,2015-05-16 00:00:00,"30.00, 30.00",-0.17036929726600647
2675,2015-05-16 00:00:00,"30.00, 33.00",-0.1633138358592987
2676,2015-05-16 00:00:00,"27.00, 27.00",-0.1562495082616806
2677,2015-05-16 00:00:00,"27.00, 30.00",-0.16048653423786163
2678,2015-05-16 00:00:00,"27.00, 33.00",-0.21201448142528534
2679,2015-05-16 00:00:00,"24.00, 27.00",-0.16296140849590302
2680,2015-05-16 00:00:00,"24.00, 30.00",-0.17482338845729828
2681,2015-05-16 00:00:00,"24.00, 33.00",-0.19220364093780518
2682,2015-06-16 00:00:00,"30.00, 27.00",0.23907063901424408
2683,2015-06-16 00:00:00,"30.00, 30.00",0.2597096860408783
2684,2015-06-16 00:00:00,"30.00, 33.00",0.2615498900413513
2685,2015-06-16 00:00:00,"27.00, 27.00",0.3349405825138092
2686,2015-06-16 00:00:00,"27.00, 30.00",0.3563069701194763
2687,2015-06-16 00:00:00,"27.00, 33.00",0.40027159452438354
2688,2015-06-16 00:00:00,"24.00, 27.00",0.4158996641635895
2689,2015-06-16 00:00:00,"24.00, 30.00",0.415994256734848
2690,2015-06-16 00:00:00,"24.00, 33.00",0.4777669310569763
2691,2015-06-16 00:00:00,"30.00, 27.00",-0.1490275114774704
2692,2015-06-16 00:00:00,"30.00, 30.00",-0.16497904062271118
2693,2015-06-16 00:00:00,"30.00, 33.00",-0.15485483407974243
2694,2015-06-16 00:00:00,"27.00, 27.00",-0.14293569326400757
2695,2015-06-16 00:00:00,"27.00, 30.00",-0.1487330049276352
2696,2015-06-16 00:00:00,"27.00, 33.00",-0.20374704897403717
2697,2015-06-16 00:00:00,"24.00, 27.00",-0.15070343017578125
2698,2015-06-16 00:00:00,"24.00, 30.00",-0.16506043076515198
2699,2015-06-16 00:00:00,"24.00, 33.00",-0.19095000624656677
2700,2015-07-16 00:00:00,"30.00, 27.00",0.22447647154331207
2701,2015-07-16 00:00:00,"30.00, 30.00",0.2631983458995819
2702,2015-07-16 00:00:00,"30.00, 33.00",0.28404974937438965
2703,2015-07-16 00:00:00,"27.00, 27.00",0.3311747908592224
2704,2015-07-16 00:00:00,"27.00, 30.00",0.3548849821090698
2705,2015-07-16 00:00:00,"27.00, 33.00",0.3748306632041931
2706,2015-07-16 00:00:00,"24.00, 27.00",0.41054806113243103
2707,2015-07-16 00:00:00,"24.00, 30.00",0.4116998612880707
2708,2015-07-16 00:00:00,"24.00, 33.00",0.4432520568370819
2709,2015-07-16 00:00:00,"30.00, 27.00",-0.14235860109329224
2710,2015-07-16 00:00:00,"30.00, 30.00",-0.1602177768945694
2711,2015-07-16 00:00:00,"30.00, 33.00",-0.15406011044979095
2712,2015-07-16 00:00:00,"27.00, 27.00",-0.14002400636672974
2713,2015-07-16 00:00:00,"27.00, 30.00",-0.1445908099412918
2714,2015-07-16 00:00:00,"27.00, 33.00",-0.19181331992149353
2715,2015-07-16 00:00:00,"24.00, 27.00",-0.14879582822322845
2716,2015-07-16 00:00:00,"24.00, 30.00",-0.16249872744083405
2717,2015-07-16 00:00:00,"24.00, 33.00",-0.18300554156303406
2718,2015-08-16 00:00:00,"30.00, 27.00",0.14435602724552155
2719,2015-08-16 00:00:00,"30.00, 30.00",0.1674647182226181
2720,2015-08-16 00:00:00,"30.00, 33.00",0.20012541115283966
2721,2015-08-16 00:00:00,"27.00, 27.00",0.2347116768360138
2722,2015-08-16 00:00:00,"27.00, 30.00",0.2806081473827362
2723,2015-08-16 00:00:00,"27.00, 33.00",0.3163009285926819
2724,2015-08-16 00:00:00,"24.00, 27.00",0.3049178719520569
2725,2015-08-16 00:00:00,"24.00, 30.00",0.3224211633205414
2726,2015-08-16 00:00:00,"24.00, 33.00",0.3634151220321655
2727,2015-08-16 00:00:00,"30.00, 27.00",-0.12438324838876724
2728,2015-08-16 00:00:00,"30.00, 30.00",-0.1377095878124237
2729,2015-08-16 00:00:00,"30.00, 33.00",-0.13747923076152802
2730,2015-08-16 00:00:00,"27.00, 27.00",-0.12026042491197586
2731,2015-08-16 00:00:00,"27.00, 30.00",-0.1305999755859375
2732,2015-08-16 00:00:00,"27.00, 33.00",-0.17613662779331207
2733,2015-08-16 00:00:00,"24.00, 27.00",-0.12788882851600647
2734,2015-08-16 00:00:00,"24.00, 30.00",-0.1430063545703888
2735,2015-08-16 00:00:00,"24.00, 33.00",-0.15934015810489655
2736,2015-09-16 00:00:00,"30.00, 27.00",0.17893370985984802
2737,2015-09-16 00:00:00,"30.00, 30.00",0.19629313051700592
2738,2015-09-16 00:00:00,"30.00, 33.00",0.21566060185432434
2739,2015-09-16 00:00:00,"27.00, 27.00",0.276235967874527
2740,2015-09-16 00:00:00,"27.00, 30.00",0.29519349336624146
2741,2015-09-16 00:00:00,"27.00, 33.00",0.3189687132835388
2742,2015-09-16 00:00:00,"24.00, 27.00",0.3518168032169342
2743,2015-09-16 00:00:00,"24.00, 30.00",0.3454905152320862
2744,2015-09-16 00:00:00,"24.00, 33.00",0.3891957700252533
2745,2015-09-16 00:00:00,"30.00, 27.00",-0.11237691342830658
2746,2015-09-16 00:00:00,"30.00, 30.00",-0.12109018862247467
2747,2015-09-16 00:00:00,"30.00, 33.00",-0.12021331489086151
2748,2015-09-16 00:00:00,"27.00, 27.00",-0.11357066035270691
2749,2015-09-16 00:00:00,"27.00, 30.00",-0.11809946596622467
2750,2015-09-16 00:00:00,"27.00, 33.00",-0.1567642241716385
2751,2015-09-16 00:00:00,"24.00, 27.00",-0.12471262365579605
2752,2015-09-16 00:00:00,"24.00, 30.00",-0.13232065737247467
2753,2015-09-16 00:00:00,"24.00, 33.00",-0.15127207338809967
2754,2015-10-16 00:00:00,"30.00, 27.00",0.16935385763645172
2755,2015-10-16 00:00:00,"30.00, 30.00",0.17679719626903534
2756,2015-10-16 00:00:00,"30.00, 33.00",0.1574116349220276
2757,2015-10-16 00:00:00,"27.00, 27.00",0.2576156258583069
2758,2015-10-16 00:00:00,"27.00, 30.00",0.2602834403514862
2759,2015-10-16 00:00:00,"27.00, 33.00",0.24410322308540344
2760,2015-10-16 00:00:00,"24.00, 27.00",0.3292836844921112
2761,2015-10-16 00:00:00,"24.00, 30.00",0.29727762937545776
2762,2015-10-16 00:00:00,"24.00, 33.00",0.31525641679763794
2763,2015-10-16 00:00:00,"30.00, 27.00",-0.09197038412094116
2764,2015-10-16 00:00:00,"30.00, 30.00",-0.1014707013964653
2765,2015-10-16 00:00:00,"30.00, 33.00",-0.0913238525390625
2766,2015-10-16 00:00:00,"27.00, 27.00",-0.10109710693359375
2767,2015-10-16 00:00:00,"27.00, 30.00",-0.1015309989452362
2768,2015-10-16 00:00:00,"27.00, 33.00",-0.1312733292579651
2769,2015-10-16 00:00:00,"24.00, 27.00",-0.11424501240253448
2770,2015-10-16 00:00:00,"24.00, 30.00",-0.11953144520521164
2771,2015-10-16 00:00:00,"24.00, 33.00",-0.13202494382858276
2772,2015-11-16 00:00:00,"30.00, 27.00",0.24533285200595856
2773,2015-11-16 00:00:00,"30.00, 30.00",0.22482401132583618
2774,2015-11-16 00:00:00,"30.00, 33.00",0.24535217881202698
2775,2015-11-16 00:00:00,"27.00, 27.00",0.2989664673805237
2776,2015-11-16 00:00:00,"27.00, 30.00",0.30912476778030396
2777,2015-11-16 00:00:00,"27.00, 33.00",0.33370667695999146
2778,2015-11-16 00:00:00,"24.00, 27.00",0.37801921367645264
2779,2015-11-16 00:00:00,"24.00, 30.00",0.3510640561580658
2780,2015-11-16 00:00:00,"24.00, 33.00",0.34424030780792236
2781,2015-11-16 00:00:00,"30.00, 27.00",-0.09269485622644424
2782,2015-11-16 00:00:00,"30.00, 30.00",-0.0878550186753273
2783,2015-11-16 00:00:00,"30.00, 33.00",-0.08398653566837311
2784,2015-11-16 00:00:00,"27.00, 27.00",-0.09708710014820099
2785,2015-11-16 00:00:00,"27.00, 30.00",-0.09893595427274704
2786,2015-11-16 00:00:00,"27.00, 33.00",-0.13717447221279144
2787,2015-11-16 00:00:00,"24.00, 27.00",-0.1149035170674324
2788,2015-11-16 00:00:00,"24.00, 30.00",-0.12102610617876053
2789,2015-11-16 00:00:00,"24.00, 33.00",-0.13238321244716644
2790,2015-12-16 00:00:00,"30.00, 27.00",0.23543523252010345
2791,2015-12-16 00:00:00,"30.00, 30.00",0.2501053214073181
2792,2015-12-16 00:00:00,"30.00, 33.00",0.30509406328201294
2793,2015-12-16 00:00:00,"27.00, 27.00",0.3021210730075836
2794,2015-12-16 00:00:00,"27.00, 30.00",0.3320174813270569
2795,2015-12-16 00:00:00,"27.00, 33.00",0.3994593322277069
2796,2015-12-16 00:00:00,"24.00, 27.00",0.3912993371486664
2797,2015-12-16 00:00:00,"24.00, 30.00",0.3884109854698181
2798,2015-12-16 00:00:00,"24.00, 33.00",0.4092239737510681
2799,2015-12-16 00:00:00,"30.00, 27.00",-0.08288303762674332
2800,2015-12-16 00:00:00,"30.00, 30.00",-0.08633644133806229
2801,2015-12-16 00:00:00,"30.00, 33.00",-0.09350315481424332
2802,2015-12-16 00:00:00,"27.00, 27.00",-0.09121187031269073
2803,2015-12-16 00:00:00,"27.00, 30.00",-0.09650027006864548
2804,2015-12-16 00:00:00,"27.00, 33.00",-0.1442706137895584
2805,2015-12-16 00:00:00,"24.00, 27.00",-0.11330659687519073
2806,2015-12-16 00:00:00,"24.00, 30.00",-0.12163420766592026
2807,2015-12-16 00:00:00,"24.00, 33.00",-0.1380620151758194
2808,2016-01-16 00:00:00,"30.00, 27.00",0.29062873125076294
2809,2016-01-16 00:00:00,"30.00, 30.00",0.29355743527412415
2810,2016-01-16 00:00:00,"30.00, 33.00",0.30686458945274353
2811,2016-01-16 00:00:00,"27.00, 27.00",0.36110565066337585
2812,2016-01-16 00:00:00,"27.00, 30.00",0.37558770179748535
2813,2016-01-16 00:00:00,"27.00, 33.00",0.4270949959754944
2814,2016-01-16 00:00:00,"24.00, 27.00",0.445064902305603
2815,2016-01-16 00:00:00,"24.00, 30.00",0.4332162141799927
2816,2016-01-16 00:00:00,"24.00, 33.00",0.45848527550697327
2817,2016-01-16 00:00:00,"30.00, 27.00",-0.09749529510736465
2818,2016-01-16 00:00:00,"30.00, 30.00",-0.10058076679706573
2819,2016-01-16 00:00:00,"30.00, 33.00",-0.10103902220726013
2820,2016-01-16 00:00:00,"27.00, 27.00",-0.10515126585960388
2821,2016-01-16 00:00:00,"27.00, 30.00",-0.10793550312519073
2822,2016-01-16 00:00:00,"27.00, 33.00",-0.15915507078170776
2823,2016-01-16 00:00:00,"24.00, 27.00",-0.12498129904270172
2824,2016-01-16 00:00:00,"24.00, 30.00",-0.134992778301239
2825,2016-01-16 00:00:00,"24.00, 33.00",-0.15354402363300323
2826,2016-02-16 00:00:00,"30.00, 27.00",0.3735709488391876
2827,2016-02-16 00:00:00,"30.00, 30.00",0.3648281693458557
2828,2016-02-16 00:00:00,"30.00, 33.00",0.36974361538887024
2829,2016-02-16 00:00:00,"27.00, 27.00",0.44947710633277893
2830,2016-02-16 00:00:00,"27.00, 30.00",0.46788182854652405
2831,2016-02-16 00:00:00,"27.00, 33.00",0.4940543472766876
2832,2016-02-16 00:00:00,"24.00, 27.00",0.5153482556343079
2833,2016-02-16 00:00:00,"24.00, 30.00",0.49671199917793274
2834,2016-02-16 00:00:00,"24.00, 33.00",0.5056604743003845
2835,2016-02-16 00:00:00,"30.00, 27.00",-0.12616413831710815
2836,2016-02-16 00:00:00,"30.00, 30.00",-0.1254972219467163
2837,2016-02-16 00:00:00,"30.00, 33.00",-0.12205268442630768
2838,2016-02-16 00:00:00,"27.00, 27.00",-0.12568190693855286
2839,2016-02-16 00:00:00,"27.00, 30.00",-0.1293277144432068
2840,2016-02-16 00:00:00,"27.00, 33.00",-0.180419921875
2841,2016-02-16 00:00:00,"24.00, 27.00",-0.14155420660972595
2842,2016-02-16 00:00:00,"24.00, 30.00",-0.1523590087890625
2843,2016-02-16 00:00:00,"24.00, 33.00",-0.16903792321681976
2844,2016-03-16 00:00:00,"30.00, 27.00",0.3738885819911957
2845,2016-03-16 00:00:00,"30.00, 30.00",0.38370439410209656
2846,2016-03-16 00:00:00,"30.00, 33.00",0.3760828673839569
2847,2016-03-16 00:00:00,"27.00, 27.00",0.42362532019615173
2848,2016-03-16 00:00:00,"27.00, 30.00",0.4477509558200836
2849,2016-03-16 00:00:00,"27.00, 33.00",0.4342198669910431
2850,2016-03-16 00:00:00,"24.00, 27.00",0.45451799035072327
2851,2016-03-16 00:00:00,"24.00, 30.00",0.4507771134376526
2852,2016-03-16 00:00:00,"24.00, 33.00",0.45238372683525085
2853,2016-03-16 00:00:00,"30.00, 27.00",-0.13650119304656982
2854,2016-03-16 00:00:00,"30.00, 30.00",-0.13942816853523254
2855,2016-03-16 00:00:00,"30.00, 33.00",-0.13214333355426788
2856,2016-03-16 00:00:00,"27.00, 27.00",-0.12495201081037521
2857,2016-03-16 00:00:00,"27.00, 30.00",-0.12756864726543427
2858,2016-03-16 00:00:00,"27.00, 33.00",-0.16348685324192047
2859,2016-03-16 00:00:00,"24.00, 27.00",-0.13193807005882263
2860,2016-03-16 00:00:00,"24.00, 30.00",-0.14175759255886078
2861,2016-03-16 00:00:00,"24.00, 33.00",-0.1560358852148056
2862,2016-04-16 00:00:00,"30.00, 27.00",0.4409901797771454
2863,2016-04-16 00:00:00,"30.00, 30.00",0.42993977665901184
2864,2016-04-16 00:00:00,"30.00, 33.00",0.4375722110271454
2865,2016-04-16 00:00:00,"27.00, 27.00",0.4948537051677704
2866,2016-04-16 00:00:00,"27.00, 30.00",0.514727771282196
2867,2016-04-16 00:00:00,"27.00, 33.00",0.5145863890647888
2868,2016-04-16 00:00:00,"24.00, 27.00",0.5529266595840454
2869,2016-04-16 00:00:00,"24.00, 30.00",0.5632558465003967
2870,2016-04-16 00:00:00,"24.00, 33.00",0.5615987181663513
2871,2016-04-16 00:00:00,"30.00, 27.00",-0.16763916611671448
2872,2016-04-16 00:00:00,"30.00, 30.00",-0.1729833036661148
2873,2016-04-16 00:00:00,"30.00, 33.00",-0.16417160630226135
2874,2016-04-16 00:00:00,"27.00, 27.00",-0.15718841552734375
2875,2016-04-16 00:00:00,"27.00, 30.00",-0.15968933701515198
2876,2016-04-16 00:00:00,"27.00, 33.00",-0.2061101347208023
2877,2016-04-16 00:00:00,"24.00, 27.00",-0.16611938178539276
2878,2016-04-16 00:00:00,"24.00, 30.00",-0.18161366879940033
2879,2016-04-16 00:00:00,"24.00, 33.00",-0.2000737488269806
2880,2016-05-16 00:00:00,"30.00, 27.00",0.32169660925865173
2881,2016-05-16 00:00:00,"30.00, 30.00",0.3366364538669586
2882,2016-05-16 00:00:00,"30.00, 33.00",0.3469208776950836
2883,2016-05-16 00:00:00,"27.00, 27.00",0.40364715456962585
2884,2016-05-16 00:00:00,"27.00, 30.00",0.43455061316490173
2885,2016-05-16 00:00:00,"27.00, 33.00",0.47304511070251465
2886,2016-05-16 00:00:00,"24.00, 27.00",0.4809530973434448
2887,2016-05-16 00:00:00,"24.00, 30.00",0.5000856518745422
2888,2016-05-16 00:00:00,"24.00, 33.00",0.5313376188278198
2889,2016-05-16 00:00:00,"30.00, 27.00",-0.15289650857448578
2890,2016-05-16 00:00:00,"30.00, 30.00",-0.1690531075000763
2891,2016-05-16 00:00:00,"30.00, 33.00",-0.16304557025432587
2892,2016-05-16 00:00:00,"27.00, 27.00",-0.1506214737892151
2893,2016-05-16 00:00:00,"27.00, 30.00",-0.15662409365177155
2894,2016-05-16 00:00:00,"27.00, 33.00",-0.21602408587932587
2895,2016-05-16 00:00:00,"24.00, 27.00",-0.1613616943359375
2896,2016-05-16 00:00:00,"24.00, 30.00",-0.17852783203125
2897,2016-05-16 00:00:00,"24.00, 33.00",-0.2014918178319931
2898,2016-06-16 00:00:00,"30.00, 27.00",0.30689799785614014
2899,2016-06-16 00:00:00,"30.00, 30.00",0.31991374492645264
2900,2016-06-16 00:00:00,"30.00, 33.00",0.33745524287223816
2901,2016-06-16 00:00:00,"27.00, 27.00",0.3922230899333954
2902,2016-06-16 00:00:00,"27.00, 30.00",0.41882020235061646
2903,2016-06-16 00:00:00,"27.00, 33.00",0.4527781307697296
2904,2016-06-16 00:00:00,"24.00, 27.00",0.467324823141098
2905,2016-06-16 00:00:00,"24.00, 30.00",0.4865966737270355
2906,2016-06-16 00:00:00,"24.00, 33.00",0.5240926146507263
2907,2016-06-16 00:00:00,"30.00, 27.00",-0.15532633662223816
2908,2016-06-16 00:00:00,"30.00, 30.00",-0.16668446362018585
2909,2016-06-16 00:00:00,"30.00, 33.00",-0.16044209897518158
2910,2016-06-16 00:00:00,"27.00, 27.00",-0.1470789611339569
2911,2016-06-16 00:00:00,"27.00, 30.00",-0.1505172699689865
2912,2016-06-16 00:00:00,"27.00, 33.00",-0.20283101499080658
2913,2016-06-16 00:00:00,"24.00, 27.00",-0.15459848940372467
2914,2016-06-16 00:00:00,"24.00, 30.00",-0.17103831470012665
2915,2016-06-16 00:00:00,"24.00, 33.00",-0.19510091841220856
2916,2016-07-16 00:00:00,"30.00, 27.00",0.2381129115819931
2917,2016-07-16 00:00:00,"30.00, 30.00",0.22591079771518707
2918,2016-07-16 00:00:00,"30.00, 33.00",0.23925387859344482
2919,2016-07-16 00:00:00,"27.00, 27.00",0.31401899456977844
2920,2016-07-16 00:00:00,"27.00, 30.00",0.31990888714790344
2921,2016-07-16 00:00:00,"27.00, 33.00",0.34052497148513794
2922,2016-07-16 00:00:00,"24.00, 27.00",0.35405510663986206
2923,2016-07-16 00:00:00,"24.00, 30.00",0.3430136442184448
2924,2016-07-16 00:00:00,"24.00, 33.00",0.3770604431629181
2925,2016-07-16 00:00:00,"30.00, 27.00",-0.1468033343553543
2926,2016-07-16 00:00:00,"30.00, 30.00",-0.15457990765571594
2927,2016-07-16 00:00:00,"30.00, 33.00",-0.1477070450782776
2928,2016-07-16 00:00:00,"27.00, 27.00",-0.13983498513698578
2929,2016-07-16 00:00:00,"27.00, 30.00",-0.1429280936717987
2930,2016-07-16 00:00:00,"27.00, 33.00",-0.19093912839889526
2931,2016-07-16 00:00:00,"24.00, 27.00",-0.1429886370897293
2932,2016-07-16 00:00:00,"24.00, 30.00",-0.1561756730079651
2933,2016-07-16 00:00:00,"24.00, 33.00",-0.17661161720752716
2934,2016-08-16 00:00:00,"30.00, 27.00",0.192779541015625
2935,2016-08-16 00:00:00,"30.00, 30.00",0.21751059591770172
2936,2016-08-16 00:00:00,"30.00, 33.00",0.18636593222618103
2937,2016-08-16 00:00:00,"27.00, 27.00",0.28124114871025085
2938,2016-08-16 00:00:00,"27.00, 30.00",0.31713178753852844
2939,2016-08-16 00:00:00,"27.00, 33.00",0.31689944863319397
2940,2016-08-16 00:00:00,"24.00, 27.00",0.35629862546920776
2941,2016-08-16 00:00:00,"24.00, 30.00",0.34767594933509827
2942,2016-08-16 00:00:00,"24.00, 33.00",0.3816193640232086
2943,2016-08-16 00:00:00,"30.00, 27.00",-0.1328282505273819
2944,2016-08-16 00:00:00,"30.00, 30.00",-0.14680235087871552
2945,2016-08-16 00:00:00,"30.00, 33.00",-0.13266335427761078
2946,2016-08-16 00:00:00,"27.00, 27.00",-0.12864242494106293
2947,2016-08-16 00:00:00,"27.00, 30.00",-0.13627919554710388
2948,2016-08-16 00:00:00,"27.00, 33.00",-0.1778402030467987
2949,2016-08-16 00:00:00,"24.00, 27.00",-0.1388106793165207
2950,2016-08-16 00:00:00,"24.00, 30.00",-0.15042951703071594
2951,2016-08-16 00:00:00,"24.00, 33.00",-0.16753165423870087
2952,2016-09-16 00:00:00,"30.00, 27.00",0.210479736328125
2953,2016-09-16 00:00:00,"30.00, 30.00",0.21508993208408356
2954,2016-09-16 00:00:00,"30.00, 33.00",0.21405029296875
2955,2016-09-16 00:00:00,"27.00, 27.00",0.2866780459880829
2956,2016-09-16 00:00:00,"27.00, 30.00",0.32176411151885986
2957,2016-09-16 00:00:00,"27.00, 33.00",0.3443033993244171
2958,2016-09-16 00:00:00,"24.00, 27.00",0.37127381563186646
2959,2016-09-16 00:00:00,"24.00, 30.00",0.36892902851104736
2960,2016-09-16 00:00:00,"24.00, 33.00",0.3937367796897888
2961,2016-09-16 00:00:00,"30.00, 27.00",-0.12253265082836151
2962,2016-09-16 00:00:00,"30.00, 30.00",-0.1317041963338852
2963,2016-09-16 00:00:00,"30.00, 33.00",-0.12606200575828552
2964,2016-09-16 00:00:00,"27.00, 27.00",-0.12076161801815033
2965,2016-09-16 00:00:00,"27.00, 30.00",-0.12675374746322632
2966,2016-09-16 00:00:00,"27.00, 33.00",-0.1741129606962204
2967,2016-09-16 00:00:00,"24.00, 27.00",-0.13363851606845856
2968,2016-09-16 00:00:00,"24.00, 30.00",-0.145130917429924
2969,2016-09-16 00:00:00,"24.00, 33.00",-0.15933126211166382
2970,2016-10-16 00:00:00,"30.00, 27.00",0.23752914369106293
2971,2016-10-16 00:00:00,"30.00, 30.00",0.23095703125
2972,2016-10-16 00:00:00,"30.00, 33.00",0.20462824404239655
2973,2016-10-16 00:00:00,"27.00, 27.00",0.3007014989852905
2974,2016-10-16 00:00:00,"27.00, 30.00",0.306549072265625
2975,2016-10-16 00:00:00,"27.00, 33.00",0.32605767250061035
2976,2016-10-16 00:00:00,"24.00, 27.00",0.38171976804733276
2977,2016-10-16 00:00:00,"24.00, 30.00",0.3591594099998474
2978,2016-10-16 00:00:00,"24.00, 33.00",0.35327640175819397
2979,2016-10-16 00:00:00,"30.00, 27.00",-0.11029298603534698
2980,2016-10-16 00:00:00,"30.00, 30.00",-0.11450342833995819
2981,2016-10-16 00:00:00,"30.00, 33.00",-0.10247138142585754
2982,2016-10-16 00:00:00,"27.00, 27.00",-0.10774870961904526
2983,2016-10-16 00:00:00,"27.00, 30.00",-0.10951478779315948
2984,2016-10-16 00:00:00,"27.00, 33.00",-0.14992991089820862
2985,2016-10-16 00:00:00,"24.00, 27.00",-0.12338010966777802
