,Время,"Координаты Египта (широта, долгота)",Радиационное воздействие аэрозолей с излучением,Радиационное воздействие метана
2733,2015-08-16 00:00:00,"24.00, 27.00",-2.8668015003204346,-0.1278888285160064
2734,2015-08-16 00:00:00,"24.00, 30.00",-4.027344703674316,-0.1430063545703888
2735,2015-08-16 00:00:00,"24.00, 33.00",-5.942056655883789,-0.1593401581048965
2736,2015-09-16 00:00:00,"30.00, 27.00",0.4728668332099914,0.178933709859848
2737,2015-09-16 00:00:00,"30.00, 30.00",0.6853871941566467,0.1962931305170059
2738,2015-09-16 00:00:00,"30.00, 33.00",0.8987528681755066,0.2156606018543243
2739,2015-09-16 00:00:00,"27.00, 27.00",0.6054697632789612,0.276235967874527
2740,2015-09-16 00:00:00,"27.00, 30.00",0.8718373775482178,0.2951934933662414
2741,2015-09-16 00:00:00,"27.00, 33.00",0.926579773426056,0.3189687132835388
2742,2015-09-16 00:00:00,"24.00, 27.00",0.5992665886878967,0.3518168032169342
2743,2015-09-16 00:00:00,"24.00, 30.00",0.8748301267623901,0.3454905152320862
2744,2015-09-16 00:00:00,"24.00, 33.00",1.0295928716659546,0.3891957700252533
2745,2015-09-16 00:00:00,"30.00, 27.00",-3.123434543609619,-0.1123769134283065
2746,2015-09-16 00:00:00,"30.00, 30.00",-4.465634822845459,-0.1210901886224746
2747,2015-09-16 00:00:00,"30.00, 33.00",-5.1381001472473145,-0.1202133148908615
2748,2015-09-16 00:00:00,"27.00, 27.00",-2.9047348499298096,-0.1135706603527069
2749,2015-09-16 00:00:00,"27.00, 30.00",-4.176754951477051,-0.1180994659662246
2750,2015-09-16 00:00:00,"27.00, 33.00",-6.5627055168151855,-0.1567642241716385
2751,2015-09-16 00:00:00,"24.00, 27.00",-2.8132150173187256,-0.124712623655796
2752,2015-09-16 00:00:00,"24.00, 30.00",-4.587404727935791,-0.1323206573724746
2753,2015-09-16 00:00:00,"24.00, 33.00",-6.403563499450684,-0.1512720733880996
2754,2015-10-16 00:00:00,"30.00, 27.00",0.4808536767959595,0.1693538576364517
2755,2015-10-16 00:00:00,"30.00, 30.00",0.6303159594535828,0.1767971962690353
2756,2015-10-16 00:00:00,"30.00, 33.00",0.6320751309394836,0.1574116349220276
2757,2015-10-16 00:00:00,"27.00, 27.00",0.5762900114059448,0.2576156258583069
2758,2015-10-16 00:00:00,"27.00, 30.00",0.8517347574234009,0.2602834403514862
2759,2015-10-16 00:00:00,"27.00, 33.00",0.7891717553138733,0.2441032230854034
2760,2015-10-16 00:00:00,"24.00, 27.00",0.5038806796073914,0.3292836844921112
2761,2015-10-16 00:00:00,"24.00, 30.00",0.891455888748169,0.2972776293754577
2762,2015-10-16 00:00:00,"24.00, 33.00",0.9499777555465698,0.3152564167976379
2763,2015-10-16 00:00:00,"30.00, 27.00",-3.0857696533203125,-0.0919703841209411
2764,2015-10-16 00:00:00,"30.00, 30.00",-4.043657302856445,-0.1014707013964653
2765,2015-10-16 00:00:00,"30.00, 33.00",-3.660559892654419,-0.0913238525390625
2766,2015-10-16 00:00:00,"27.00, 27.00",-2.794631004333496,-0.1010971069335937
2767,2015-10-16 00:00:00,"27.00, 30.00",-4.150529861450195,-0.1015309989452362
2768,2015-10-16 00:00:00,"27.00, 33.00",-4.873757839202881,-0.1312733292579651
2769,2015-10-16 00:00:00,"24.00, 27.00",-2.268962144851685,-0.1142450124025344
2770,2015-10-16 00:00:00,"24.00, 30.00",-4.408002853393555,-0.1195314452052116
2771,2015-10-16 00:00:00,"24.00, 33.00",-5.042335033416748,-0.1320249438285827
2772,2015-11-16 00:00:00,"30.00, 27.00",0.5745819211006165,0.2453328520059585
2773,2015-11-16 00:00:00,"30.00, 30.00",0.654095470905304,0.2248240113258361
2774,2015-11-16 00:00:00,"30.00, 33.00",0.6184214353561401,0.2453521788120269
2775,2015-11-16 00:00:00,"27.00, 27.00",0.8001312017440796,0.2989664673805237
2776,2015-11-16 00:00:00,"27.00, 30.00",0.9469584226608276,0.3091247677803039
2777,2015-11-16 00:00:00,"27.00, 33.00",0.6561513543128967,0.3337066769599914
2778,2015-11-16 00:00:00,"24.00, 27.00",0.6614847779273987,0.3780192136764526
2779,2015-11-16 00:00:00,"24.00, 30.00",0.8938843011856079,0.3510640561580658
2780,2015-11-16 00:00:00,"24.00, 33.00",0.7430796027183533,0.3442403078079223
2781,2015-11-16 00:00:00,"30.00, 27.00",-2.9596071243286133,-0.0926948562264442
2782,2015-11-16 00:00:00,"30.00, 30.00",-3.5899806022644043,-0.0878550186753273
2783,2015-11-16 00:00:00,"30.00, 33.00",-2.9820730686187744,-0.0839865356683731
2784,2015-11-16 00:00:00,"27.00, 27.00",-3.463127851486206,-0.0970871001482009
2785,2015-11-16 00:00:00,"27.00, 30.00",-4.035348415374756,-0.098935954272747
2786,2015-11-16 00:00:00,"27.00, 33.00",-4.159027576446533,-0.1371744722127914
2787,2015-11-16 00:00:00,"24.00, 27.00",-2.9398627281188965,-0.1149035170674324
2788,2015-11-16 00:00:00,"24.00, 30.00",-4.5392045974731445,-0.1210261061787605
2789,2015-11-16 00:00:00,"24.00, 33.00",-4.577942371368408,-0.1323832124471664
2790,2015-12-16 00:00:00,"30.00, 27.00",0.4612909257411957,0.2354352325201034
2791,2015-12-16 00:00:00,"30.00, 30.00",0.5338646769523621,0.2501053214073181
2792,2015-12-16 00:00:00,"30.00, 33.00",0.6131395101547241,0.3050940632820129
2793,2015-12-16 00:00:00,"27.00, 27.00",0.6912871599197388,0.3021210730075836
2794,2015-12-16 00:00:00,"27.00, 30.00",0.8866252303123474,0.3320174813270569
2795,2015-12-16 00:00:00,"27.00, 33.00",0.619909942150116,0.3994593322277069
2796,2015-12-16 00:00:00,"24.00, 27.00",0.5976158976554871,0.3912993371486664
2797,2015-12-16 00:00:00,"24.00, 30.00",0.8858888745307922,0.3884109854698181
2798,2015-12-16 00:00:00,"24.00, 33.00",0.7465918660163879,0.4092239737510681
2799,2015-12-16 00:00:00,"30.00, 27.00",-2.6282989978790283,-0.0828830376267433
2800,2015-12-16 00:00:00,"30.00, 30.00",-3.1851398944854736,-0.0863364413380622
2801,2015-12-16 00:00:00,"30.00, 33.00",-3.025278091430664,-0.0935031548142433
2802,2015-12-16 00:00:00,"27.00, 27.00",-3.289262533187866,-0.0912118703126907
2803,2015-12-16 00:00:00,"27.00, 30.00",-4.113827228546143,-0.0965002700686454
2804,2015-12-16 00:00:00,"27.00, 33.00",-4.055453300476074,-0.1442706137895584
2805,2015-12-16 00:00:00,"24.00, 27.00",-2.810868501663208,-0.1133065968751907
2806,2015-12-16 00:00:00,"24.00, 30.00",-4.542507171630859,-0.1216342076659202
2807,2015-12-16 00:00:00,"24.00, 33.00",-4.471249580383301,-0.1380620151758194
2808,2016-01-16 00:00:00,"30.00, 27.00",0.3697234094142914,0.2906287312507629
2809,2016-01-16 00:00:00,"30.00, 30.00",0.6683458089828491,0.2935574352741241
2810,2016-01-16 00:00:00,"30.00, 33.00",0.4626233577728271,0.3068645894527435
2811,2016-01-16 00:00:00,"27.00, 27.00",0.5088550448417664,0.3611056506633758
2812,2016-01-16 00:00:00,"27.00, 30.00",0.6887522339820862,0.3755877017974853
2813,2016-01-16 00:00:00,"27.00, 33.00",0.5224614143371582,0.4270949959754944
2814,2016-01-16 00:00:00,"24.00, 27.00",0.5570511221885681,0.445064902305603
2815,2016-01-16 00:00:00,"24.00, 30.00",0.7900592684745789,0.4332162141799927
2816,2016-01-16 00:00:00,"24.00, 33.00",0.7474818229675293,0.4584852755069732
2817,2016-01-16 00:00:00,"30.00, 27.00",-2.0295777320861816,-0.0974952951073646
2818,2016-01-16 00:00:00,"30.00, 30.00",-2.4998605251312256,-0.1005807667970657
2819,2016-01-16 00:00:00,"30.00, 33.00",-2.612589836120605,-0.1010390222072601
2820,2016-01-16 00:00:00,"27.00, 27.00",-2.381049871444702,-0.1051512658596038
2821,2016-01-16 00:00:00,"27.00, 30.00",-2.855176448822021,-0.1079355031251907
2822,2016-01-16 00:00:00,"27.00, 33.00",-3.6050407886505127,-0.1591550707817077
2823,2016-01-16 00:00:00,"24.00, 27.00",-2.2962770462036133,-0.1249812990427017
2824,2016-01-16 00:00:00,"24.00, 30.00",-3.7257096767425537,-0.134992778301239
2825,2016-01-16 00:00:00,"24.00, 33.00",-4.328261852264404,-0.1535440236330032
2826,2016-02-16 00:00:00,"30.00, 27.00",0.4780420660972595,0.3735709488391876
2827,2016-02-16 00:00:00,"30.00, 30.00",0.4854683578014374,0.3648281693458557
2828,2016-02-16 00:00:00,"30.00, 33.00",0.6060601472854614,0.3697436153888702
2829,2016-02-16 00:00:00,"27.00, 27.00",0.6942533254623413,0.4494771063327789
2830,2016-02-16 00:00:00,"27.00, 30.00",0.7558151483535767,0.467881828546524
2831,2016-02-16 00:00:00,"27.00, 33.00",0.6635195016860962,0.4940543472766876
2832,2016-02-16 00:00:00,"24.00, 27.00",0.4868421852588653,0.5153482556343079
2833,2016-02-16 00:00:00,"24.00, 30.00",0.7857223749160767,0.4967119991779327
2834,2016-02-16 00:00:00,"24.00, 33.00",0.7685999274253845,0.5056604743003845
2835,2016-02-16 00:00:00,"30.00, 27.00",-2.904314994812012,-0.1261641383171081
2836,2016-02-16 00:00:00,"30.00, 30.00",-2.9989984035491943,-0.1254972219467163
2837,2016-02-16 00:00:00,"30.00, 33.00",-3.3595261573791504,-0.1220526844263076
2838,2016-02-16 00:00:00,"27.00, 27.00",-3.1976318359375,-0.1256819069385528
2839,2016-02-16 00:00:00,"27.00, 30.00",-3.183225393295288,-0.1293277144432068
2840,2016-02-16 00:00:00,"27.00, 33.00",-4.365604400634766,-0.180419921875
2841,2016-02-16 00:00:00,"24.00, 27.00",-2.4112894535064697,-0.1415542066097259
2842,2016-02-16 00:00:00,"24.00, 30.00",-4.052093505859375,-0.1523590087890625
2843,2016-02-16 00:00:00,"24.00, 33.00",-4.52736234664917,-0.1690379232168197
2844,2016-03-16 00:00:00,"30.00, 27.00",1.452867031097412,0.3738885819911957
2845,2016-03-16 00:00:00,"30.00, 30.00",1.086445450782776,0.3837043941020965
2846,2016-03-16 00:00:00,"30.00, 33.00",0.9804136157035828,0.3760828673839569
2847,2016-03-16 00:00:00,"27.00, 27.00",0.6899906396865845,0.4236253201961517
2848,2016-03-16 00:00:00,"27.00, 30.00",1.0737038850784302,0.4477509558200836
2849,2016-03-16 00:00:00,"27.00, 33.00",0.862938642501831,0.4342198669910431
2850,2016-03-16 00:00:00,"24.00, 27.00",0.6473595499992371,0.4545179903507232
2851,2016-03-16 00:00:00,"24.00, 30.00",0.7776804566383362,0.4507771134376526
2852,2016-03-16 00:00:00,"24.00, 33.00",0.7429090738296509,0.4523837268352508
2853,2016-03-16 00:00:00,"30.00, 27.00",-4.213067531585693,-0.1365011930465698
2854,2016-03-16 00:00:00,"30.00, 30.00",-3.872102737426758,-0.1394281685352325
2855,2016-03-16 00:00:00,"30.00, 33.00",-3.9040701389312735,-0.1321433335542678
2856,2016-03-16 00:00:00,"27.00, 27.00",-3.1616315841674805,-0.1249520108103752
2857,2016-03-16 00:00:00,"27.00, 30.00",-3.9797866344451904,-0.1275686472654342
2858,2016-03-16 00:00:00,"27.00, 33.00",-5.017777442932129,-0.1634868532419204
2859,2016-03-16 00:00:00,"24.00, 27.00",-2.800379991531372,-0.1319380700588226
2860,2016-03-16 00:00:00,"24.00, 30.00",-3.949266195297241,-0.1417575925588607
2861,2016-03-16 00:00:00,"24.00, 33.00",-4.774537563323975,-0.1560358852148056
2862,2016-04-16 00:00:00,"30.00, 27.00",0.4715952575206756,0.4409901797771454
2863,2016-04-16 00:00:00,"30.00, 30.00",0.8832000494003296,0.4299397766590118
2864,2016-04-16 00:00:00,"30.00, 33.00",0.6641062498092651,0.4375722110271454
2865,2016-04-16 00:00:00,"27.00, 27.00",0.5909963250160217,0.4948537051677704
2866,2016-04-16 00:00:00,"27.00, 30.00",0.9523966312408448,0.514727771282196
2867,2016-04-16 00:00:00,"27.00, 33.00",0.6948506832122803,0.5145863890647888
2868,2016-04-16 00:00:00,"24.00, 27.00",0.4171254336833954,0.5529266595840454
2869,2016-04-16 00:00:00,"24.00, 30.00",0.7489481568336487,0.5632558465003967
2870,2016-04-16 00:00:00,"24.00, 33.00",0.6932169795036316,0.5615987181663513
2871,2016-04-16 00:00:00,"30.00, 27.00",-3.9639174938201904,-0.1676391661167144
2872,2016-04-16 00:00:00,"30.00, 30.00",-5.812084674835205,-0.1729833036661148
2873,2016-04-16 00:00:00,"30.00, 33.00",-4.095450401306152,-0.1641716063022613
2874,2016-04-16 00:00:00,"27.00, 27.00",-4.176576614379883,-0.1571884155273437
2875,2016-04-16 00:00:00,"27.00, 30.00",-5.212332248687744,-0.1596893370151519
2876,2016-04-16 00:00:00,"27.00, 33.00",-4.753378391265869,-0.2061101347208023
2877,2016-04-16 00:00:00,"24.00, 27.00",-2.8315227031707764,-0.1661193817853927
2878,2016-04-16 00:00:00,"24.00, 30.00",-4.901684761047363,-0.1816136687994003
2879,2016-04-16 00:00:00,"24.00, 33.00",-5.203783988952637,-0.2000737488269806
2880,2016-05-16 00:00:00,"30.00, 27.00",0.5681063532829285,0.3216966092586517
2881,2016-05-16 00:00:00,"30.00, 30.00",0.8946119546890259,0.3366364538669586
2882,2016-05-16 00:00:00,"30.00, 33.00",0.8995095491409302,0.3469208776950836
2883,2016-05-16 00:00:00,"27.00, 27.00",0.4823116064071655,0.4036471545696258
2884,2016-05-16 00:00:00,"27.00, 30.00",0.6528369784355164,0.4345506131649017
2885,2016-05-16 00:00:00,"27.00, 33.00",0.583831787109375,0.4730451107025146
2886,2016-05-16 00:00:00,"24.00, 27.00",0.4425275325775146,0.4809530973434448
2887,2016-05-16 00:00:00,"24.00, 30.00",0.6345244646072388,0.5000856518745422
2888,2016-05-16 00:00:00,"24.00, 33.00",0.6503561735153198,0.5313376188278198
2889,2016-05-16 00:00:00,"30.00, 27.00",-4.797379970550537,-0.1528965085744857
2890,2016-05-16 00:00:00,"30.00, 30.00",-5.948280811309815,-0.1690531075000763
2891,2016-05-16 00:00:00,"30.00, 33.00",-5.7844085693359375,-0.1630455702543258
2892,2016-05-16 00:00:00,"27.00, 27.00",-3.837056398391724,-0.1506214737892151
2893,2016-05-16 00:00:00,"27.00, 30.00",-4.588318347930908,-0.1566240936517715
2894,2016-05-16 00:00:00,"27.00, 33.00",-5.651942729949951,-0.2160240858793258
2895,2016-05-16 00:00:00,"24.00, 27.00",-3.2797389030456543,-0.1613616943359375
2896,2016-05-16 00:00:00,"24.00, 30.00",-4.487697124481201,-0.17852783203125
2897,2016-05-16 00:00:00,"24.00, 33.00",-5.40423059463501,-0.2014918178319931
2898,2016-06-16 00:00:00,"30.00, 27.00",0.5987386107444763,0.3068979978561401
2899,2016-06-16 00:00:00,"30.00, 30.00",0.7409017086029053,0.3199137449264526
2900,2016-06-16 00:00:00,"30.00, 33.00",0.6903096437454224,0.3374552428722381
2901,2016-06-16 00:00:00,"27.00, 27.00",0.6705037355422974,0.3922230899333954
2902,2016-06-16 00:00:00,"27.00, 30.00",0.9729156494140624,0.4188202023506164
2903,2016-06-16 00:00:00,"27.00, 33.00",0.8203338384628296,0.4527781307697296
2904,2016-06-16 00:00:00,"24.00, 27.00",0.6677317023277283,0.467324823141098
2905,2016-06-16 00:00:00,"24.00, 30.00",0.949969470500946,0.4865966737270355
2906,2016-06-16 00:00:00,"24.00, 33.00",0.98383891582489,0.5240926146507263
2907,2016-06-16 00:00:00,"30.00, 27.00",-4.637444496154785,-0.1553263366222381
2908,2016-06-16 00:00:00,"30.00, 30.00",-5.786238193511963,-0.1666844636201858
2909,2016-06-16 00:00:00,"30.00, 33.00",-4.726343154907227,-0.1604420989751815
2910,2016-06-16 00:00:00,"27.00, 27.00",-4.374009609222412,-0.1470789611339569
2911,2016-06-16 00:00:00,"27.00, 30.00",-6.025393962860107,-0.1505172699689865
2912,2016-06-16 00:00:00,"27.00, 33.00",-6.758281230926514,-0.2028310149908065
2913,2016-06-16 00:00:00,"24.00, 27.00",-4.234804630279541,-0.1545984894037246
2914,2016-06-16 00:00:00,"24.00, 30.00",-6.464915752410889,-0.1710383147001266
2915,2016-06-16 00:00:00,"24.00, 33.00",-7.107006549835205,-0.1951009184122085
2916,2016-07-16 00:00:00,"30.00, 27.00",0.8054789900779724,0.2381129115819931
2917,2016-07-16 00:00:00,"30.00, 30.00",0.8398860692977905,0.225910797715187
2918,2016-07-16 00:00:00,"30.00, 33.00",0.8456637263298035,0.2392538785934448
2919,2016-07-16 00:00:00,"27.00, 27.00",0.7913966178894043,0.3140189945697784
2920,2016-07-16 00:00:00,"27.00, 30.00",0.9269537329673768,0.3199088871479034
2921,2016-07-16 00:00:00,"27.00, 33.00",1.1376874446868896,0.3405249714851379
2922,2016-07-16 00:00:00,"24.00, 27.00",0.5946103930473328,0.354055106639862
2923,2016-07-16 00:00:00,"24.00, 30.00",0.7249480485916138,0.3430136442184448
2924,2016-07-16 00:00:00,"24.00, 33.00",1.0279275178909302,0.3770604431629181
2925,2016-07-16 00:00:00,"30.00, 27.00",-5.829442977905273,-0.1468033343553543
2926,2016-07-16 00:00:00,"30.00, 30.00",-6.564206600189209,-0.1545799076557159
2927,2016-07-16 00:00:00,"30.00, 33.00",-5.771010875701904,-0.1477070450782776
2928,2016-07-16 00:00:00,"27.00, 27.00",-4.938709259033203,-0.1398349851369857
2929,2016-07-16 00:00:00,"27.00, 30.00",-5.592989444732666,-0.1429280936717987
2930,2016-07-16 00:00:00,"27.00, 33.00",-9.294832229614258,-0.1909391283988952
2931,2016-07-16 00:00:00,"24.00, 27.00",-3.649539470672608,-0.1429886370897293
2932,2016-07-16 00:00:00,"24.00, 30.00",-4.956778049468994,-0.1561756730079651
2933,2016-07-16 00:00:00,"24.00, 33.00",-7.86503791809082,-0.1766116172075271
2934,2016-08-16 00:00:00,"30.00, 27.00",0.7300759553909302,0.192779541015625
2935,2016-08-16 00:00:00,"30.00, 30.00",0.8147366642951965,0.2175105959177017
2936,2016-08-16 00:00:00,"30.00, 33.00",0.8314720988273621,0.186365932226181
2937,2016-08-16 00:00:00,"27.00, 27.00",0.7343434691429138,0.2812411487102508
2938,2016-08-16 00:00:00,"27.00, 30.00",0.8982042074203491,0.3171317875385284
2939,2016-08-16 00:00:00,"27.00, 33.00",1.020854353904724,0.3168994486331939
2940,2016-08-16 00:00:00,"24.00, 27.00",0.5743299722671509,0.3562986254692077
2941,2016-08-16 00:00:00,"24.00, 30.00",0.7540007829666138,0.3476759493350982
2942,2016-08-16 00:00:00,"24.00, 33.00",1.043694257736206,0.3816193640232086
2943,2016-08-16 00:00:00,"30.00, 27.00",-4.965990543365479,-0.1328282505273819
2944,2016-08-16 00:00:00,"30.00, 30.00",-6.342220306396484,-0.1468023508787155
2945,2016-08-16 00:00:00,"30.00, 33.00",-6.082514762878418,-0.1326633542776107
2946,2016-08-16 00:00:00,"27.00, 27.00",-4.541801929473877,-0.1286424249410629
2947,2016-08-16 00:00:00,"27.00, 30.00",-5.253108978271484,-0.1362791955471038
2948,2016-08-16 00:00:00,"27.00, 33.00",-7.780932903289795,-0.1778402030467987
2949,2016-08-16 00:00:00,"24.00, 27.00",-3.3813283443450928,-0.1388106793165207
2950,2016-08-16 00:00:00,"24.00, 30.00",-4.720586776733398,-0.1504295170307159
2951,2016-08-16 00:00:00,"24.00, 33.00",-6.910725116729736,-0.1675316542387008
2952,2016-09-16 00:00:00,"30.00, 27.00",0.5778208374977112,0.210479736328125
2953,2016-09-16 00:00:00,"30.00, 30.00",0.6175862550735474,0.2150899320840835
2954,2016-09-16 00:00:00,"30.00, 33.00",0.6401845216751099,0.21405029296875
2955,2016-09-16 00:00:00,"27.00, 27.00",0.5934112668037415,0.2866780459880829
2956,2016-09-16 00:00:00,"27.00, 30.00",0.8384236693382263,0.3217641115188598
2957,2016-09-16 00:00:00,"27.00, 33.00",0.8022786378860474,0.3443033993244171
2958,2016-09-16 00:00:00,"24.00, 27.00",0.506274402141571,0.3712738156318664
2959,2016-09-16 00:00:00,"24.00, 30.00",0.8793731927871704,0.3689290285110473
2960,2016-09-16 00:00:00,"24.00, 33.00",1.1705820560455322,0.3937367796897888
2961,2016-09-16 00:00:00,"30.00, 27.00",-3.4375600814819336,-0.1225326508283615
2962,2016-09-16 00:00:00,"30.00, 30.00",-4.019449234008789,-0.1317041963338852
2963,2016-09-16 00:00:00,"30.00, 33.00",-4.068057060241699,-0.1260620057582855
2964,2016-09-16 00:00:00,"27.00, 27.00",-2.850515127182007,-0.1207616180181503
2965,2016-09-16 00:00:00,"27.00, 30.00",-3.9613356590271,-0.1267537474632263
2966,2016-09-16 00:00:00,"27.00, 33.00",-5.620642185211182,-0.1741129606962204
2967,2016-09-16 00:00:00,"24.00, 27.00",-2.340040683746338,-0.1336385160684585
2968,2016-09-16 00:00:00,"24.00, 30.00",-4.463171482086182,-0.145130917429924
2969,2016-09-16 00:00:00,"24.00, 33.00",-7.072200298309326,-0.1593312621116638
2970,2016-10-16 00:00:00,"30.00, 27.00",0.5422333478927612,0.2375291436910629
2971,2016-10-16 00:00:00,"30.00, 30.00",0.6388106942176819,0.23095703125
2972,2016-10-16 00:00:00,"30.00, 33.00",0.5193126797676086,0.2046282440423965
2973,2016-10-16 00:00:00,"27.00, 27.00",0.592071533203125,0.3007014989852905
2974,2016-10-16 00:00:00,"27.00, 30.00",1.0078046321868896,0.306549072265625
2975,2016-10-16 00:00:00,"27.00, 33.00",0.7803059220314026,0.3260576725006103
2976,2016-10-16 00:00:00,"24.00, 27.00",0.6036623120307922,0.3817197680473327
2977,2016-10-16 00:00:00,"24.00, 30.00",1.0744166374206543,0.3591594099998474
2978,2016-10-16 00:00:00,"24.00, 33.00",1.2375282049179075,0.3532764017581939
2979,2016-10-16 00:00:00,"30.00, 27.00",-3.3264479637146,-0.1102929860353469
2980,2016-10-16 00:00:00,"30.00, 30.00",-4.09907865524292,-0.1145034283399581
2981,2016-10-16 00:00:00,"30.00, 33.00",-3.0257930755615234,-0.1024713814258575
2982,2016-10-16 00:00:00,"27.00, 27.00",-3.050130605697632,-0.1077487096190452
2983,2016-10-16 00:00:00,"27.00, 30.00",-4.9841814041137695,-0.1095147877931594
2984,2016-10-16 00:00:00,"27.00, 33.00",-5.01534366607666,-0.1499299108982086
2985,2016-10-16 00:00:00,"24.00, 27.00",-3.022144079208374,-0.123380109667778
2986,2016-10-16 00:00:00,"24.00, 30.00",-5.662180423736572,-0.129603236913681
2987,2016-10-16 00:00:00,"24.00, 33.00",-6.749660968780518,-0.1370884031057357
2988,2016-11-16 00:00:00,"30.00, 27.00",0.5587636232376099,0.2535339295864105
2989,2016-11-16 00:00:00,"30.00, 30.00",0.7503367066383362,0.2838907837867737
2990,2016-11-16 00:00:00,"30.00, 33.00",0.700573742389679,0.3276204466819763
2991,2016-11-16 00:00:00,"27.00, 27.00",0.7029673457145691,0.3055450320243835
2992,2016-11-16 00:00:00,"27.00, 30.00",0.9859018921852112,0.3478729128837585
2993,2016-11-16 00:00:00,"27.00, 33.00",0.7274912595748901,0.3929087221622467
2994,2016-11-16 00:00:00,"24.00, 27.00",0.5983144044876099,0.3708740174770355
2995,2016-11-16 00:00:00,"24.00, 30.00",0.9197987914085388,0.3655843138694763
2996,2016-11-16 00:00:00,"24.00, 33.00",0.912701427936554,0.353475958108902
2997,2016-11-16 00:00:00,"30.00, 27.00",-3.0386803150177,-0.0902638733386993
2998,2016-11-16 00:00:00,"30.00, 30.00",-3.770671367645264,-0.0971651747822761
2999,2016-11-16 00:00:00,"30.00, 33.00",-3.064732789993286,-0.0984240248799324
3000,2016-11-16 00:00:00,"27.00, 27.00",-3.0203659534454346,-0.0931131988763809
3001,2016-11-16 00:00:00,"27.00, 30.00",-3.97498083114624,-0.0990287810564041
3002,2016-11-16 00:00:00,"27.00, 33.00",-3.929532289505005,-0.1373631805181503
3003,2016-11-16 00:00:00,"24.00, 27.00",-2.753145456314087,-0.1072575896978378
3004,2016-11-16 00:00:00,"24.00, 30.00",-4.439742088317871,-0.1158271804451942
3005,2016-11-16 00:00:00,"24.00, 33.00",-4.853344440460205,-0.1270731538534164
3006,2016-12-16 00:00:00,"30.00, 27.00",0.4266091585159302,0.2979460656642914
3007,2016-12-16 00:00:00,"30.00, 30.00",0.4124411344528198,0.299708217382431
3008,2016-12-16 00:00:00,"30.00, 33.00",0.4803899824619293,0.3159977197647095
3009,2016-12-16 00:00:00,"27.00, 27.00",0.5152174234390259,0.3418076932430267
3010,2016-12-16 00:00:00,"27.00, 30.00",0.6448846459388733,0.3682861328125
3011,2016-12-16 00:00:00,"27.00, 33.00",0.4395978450775146,0.419271171092987
3012,2016-12-16 00:00:00,"24.00, 27.00",0.4269724190235138,0.4088676273822784
3013,2016-12-16 00:00:00,"24.00, 30.00",0.6746087670326233,0.4085260331630707
3014,2016-12-16 00:00:00,"24.00, 33.00",0.6693154573440552,0.4429025948047638
3015,2016-12-16 00:00:00,"30.00, 27.00",-2.538339138031006,-0.0989576801657676
3016,2016-12-16 00:00:00,"30.00, 30.00",-2.6472504138946533,-0.0993588343262672
3017,2016-12-16 00:00:00,"30.00, 33.00",-2.593923330307007,-0.0956886038184166
3018,2016-12-16 00:00:00,"27.00, 27.00",-2.591825246810913,-0.0969099253416061
3019,2016-12-16 00:00:00,"27.00, 30.00",-3.172332286834717,-0.1017220988869667
3020,2016-12-16 00:00:00,"27.00, 33.00",-3.0011796951293945,-0.1452016532421112
3021,2016-12-16 00:00:00,"24.00, 27.00",-2.227814197540283,-0.1143601909279823
3022,2016-12-16 00:00:00,"24.00, 30.00",-3.7521231174468994,-0.1233281791210174
3023,2016-12-16 00:00:00,"24.00, 33.00",-4.107378005981445,-0.1408575773239135
3024,2017-01-16 00:00:00,"30.00, 27.00",0.4447065889835357,0.3313741385936737
3025,2017-01-16 00:00:00,"30.00, 30.00",0.616967499256134,0.3423466980457306
3026,2017-01-16 00:00:00,"30.00, 33.00",0.5060405135154724,0.3397374451160431
3027,2017-01-16 00:00:00,"27.00, 27.00",0.5528333187103271,0.3771913647651672
3028,2017-01-16 00:00:00,"27.00, 30.00",0.6741500496864319,0.4127719104290008
3029,2017-01-16 00:00:00,"27.00, 33.00",0.5106501579284668,0.4591177701950073
3030,2017-01-16 00:00:00,"24.00, 27.00",0.3641406595706939,0.4269709289073944
3031,2017-01-16 00:00:00,"24.00, 30.00",0.5405253767967224,0.4374178051948547
3032,2017-01-16 00:00:00,"24.00, 33.00",0.6220614314079285,0.450709193944931
3033,2017-01-16 00:00:00,"30.00, 27.00",-2.0197885036468506,-0.1045234426856041
3034,2017-01-16 00:00:00,"30.00, 30.00",-2.3659234046936035,-0.1044683158397674
3035,2017-01-16 00:00:00,"30.00, 33.00",-2.4885566234588623,-0.100164845585823
3036,2017-01-16 00:00:00,"27.00, 27.00",-2.0566651821136475,-0.1034068465232849
3037,2017-01-16 00:00:00,"27.00, 30.00",-2.448287010192871,-0.1080866158008575
3038,2017-01-16 00:00:00,"27.00, 33.00",-3.035064220428467,-0.1533714979887008
3039,2017-01-16 00:00:00,"24.00, 27.00",-1.485914707183838,-0.1201253086328506
3040,2017-01-16 00:00:00,"24.00, 30.00",-2.531407594680786,-0.1323392242193222
3041,2017-01-16 00:00:00,"24.00, 33.00",-3.3762831687927246,-0.1482780277729034
3042,2017-02-16 00:00:00,"30.00, 27.00",0.5823440551757812,0.326446533203125
3043,2017-02-16 00:00:00,"30.00, 30.00",0.6037641167640686,0.3373522162437439
3044,2017-02-16 00:00:00,"30.00, 33.00",0.6759676337242126,0.3597652018070221
3045,2017-02-16 00:00:00,"27.00, 27.00",0.6680025458335876,0.4084123969078064
