,Время,"Координаты Египта (широта, долгота)",Радиационное воздействие аэрозолей с излучением
2617,2015-02-16 00:00:00,"24.00, 30.00",0.5786089301109314
2618,2015-02-16 00:00:00,"24.00, 33.00",0.6375972032546997
2619,2015-02-16 00:00:00,"30.00, 27.00",-2.5413818359375
2620,2015-02-16 00:00:00,"30.00, 30.00",-2.7400193214416504
2621,2015-02-16 00:00:00,"30.00, 33.00",-3.329663038253784
2622,2015-02-16 00:00:00,"27.00, 27.00",-2.105630397796631
2623,2015-02-16 00:00:00,"27.00, 30.00",-2.422717809677124
2624,2015-02-16 00:00:00,"27.00, 33.00",-3.8298795223236084
2625,2015-02-16 00:00:00,"24.00, 27.00",-1.620198369026184
2626,2015-02-16 00:00:00,"24.00, 30.00",-2.836963176727295
2627,2015-02-16 00:00:00,"24.00, 33.00",-3.511000394821167
2628,2015-03-16 00:00:00,"30.00, 27.00",1.077714443206787
2629,2015-03-16 00:00:00,"30.00, 30.00",0.8108471035957336
2630,2015-03-16 00:00:00,"30.00, 33.00",0.721076250076294
2631,2015-03-16 00:00:00,"27.00, 27.00",0.5515254735946655
2632,2015-03-16 00:00:00,"27.00, 30.00",0.8624297380447388
2633,2015-03-16 00:00:00,"27.00, 33.00",0.6692662239074707
2634,2015-03-16 00:00:00,"24.00, 27.00",0.5015121102333069
2635,2015-03-16 00:00:00,"24.00, 30.00",0.6627768278121948
2636,2015-03-16 00:00:00,"24.00, 33.00",0.7052267789840698
2637,2015-03-16 00:00:00,"30.00, 27.00",-3.7002787590026855
2638,2015-03-16 00:00:00,"30.00, 30.00",-3.626520872116089
2639,2015-03-16 00:00:00,"30.00, 33.00",-3.291261911392212
2640,2015-03-16 00:00:00,"27.00, 27.00",-2.6962757110595703
2641,2015-03-16 00:00:00,"27.00, 30.00",-3.4211342334747314
2642,2015-03-16 00:00:00,"27.00, 33.00",-4.21400260925293
2643,2015-03-16 00:00:00,"24.00, 27.00",-2.3032283782958984
2644,2015-03-16 00:00:00,"24.00, 30.00",-3.1396443843841553
2645,2015-03-16 00:00:00,"24.00, 33.00",-4.083795547485352
2646,2015-04-16 00:00:00,"30.00, 27.00",0.6193532347679138
2647,2015-04-16 00:00:00,"30.00, 30.00",0.8968587517738342
2648,2015-04-16 00:00:00,"30.00, 33.00",0.6899484992027283
2649,2015-04-16 00:00:00,"27.00, 27.00",0.6604319214820862
2650,2015-04-16 00:00:00,"27.00, 30.00",1.0149078369140625
2651,2015-04-16 00:00:00,"27.00, 33.00",0.7821726202964783
2652,2015-04-16 00:00:00,"24.00, 27.00",0.4883066713809967
2653,2015-04-16 00:00:00,"24.00, 30.00",0.8048746585845947
2654,2015-04-16 00:00:00,"24.00, 33.00",0.776593029499054
2655,2015-04-16 00:00:00,"30.00, 27.00",-4.875030517578125
2656,2015-04-16 00:00:00,"30.00, 30.00",-6.329172611236572
2657,2015-04-16 00:00:00,"30.00, 33.00",-4.658614158630371
2658,2015-04-16 00:00:00,"27.00, 27.00",-4.371793746948242
2659,2015-04-16 00:00:00,"27.00, 30.00",-5.467928409576416
2660,2015-04-16 00:00:00,"27.00, 33.00",-5.541966915130615
2661,2015-04-16 00:00:00,"24.00, 27.00",-3.1657822132110596
2662,2015-04-16 00:00:00,"24.00, 30.00",-5.436365604400635
2663,2015-04-16 00:00:00,"24.00, 33.00",-5.943756103515625
2664,2015-05-16 00:00:00,"30.00, 27.00",0.6184377074241638
2665,2015-05-16 00:00:00,"30.00, 30.00",0.8722829222679138
2666,2015-05-16 00:00:00,"30.00, 33.00",0.9310637712478638
2667,2015-05-16 00:00:00,"27.00, 27.00",0.5221577286720276
2668,2015-05-16 00:00:00,"27.00, 30.00",0.7038928866386414
2669,2015-05-16 00:00:00,"27.00, 33.00",0.7134438753128052
2670,2015-05-16 00:00:00,"24.00, 27.00",0.40157097578048706
2671,2015-05-16 00:00:00,"24.00, 30.00",0.5861629247665405
2672,2015-05-16 00:00:00,"24.00, 33.00",0.7046626806259155
2673,2015-05-16 00:00:00,"30.00, 27.00",-4.810999393463135
2674,2015-05-16 00:00:00,"30.00, 30.00",-6.053760051727295
2675,2015-05-16 00:00:00,"30.00, 33.00",-5.692019939422607
2676,2015-05-16 00:00:00,"27.00, 27.00",-3.648750066757202
2677,2015-05-16 00:00:00,"27.00, 30.00",-4.421901226043701
2678,2015-05-16 00:00:00,"27.00, 33.00",-6.18658971786499
2679,2015-05-16 00:00:00,"24.00, 27.00",-2.8456814289093018
2680,2015-05-16 00:00:00,"24.00, 30.00",-4.0494866371154785
2681,2015-05-16 00:00:00,"24.00, 33.00",-5.533483982086182
2682,2015-06-16 00:00:00,"30.00, 27.00",0.7069671750068665
2683,2015-06-16 00:00:00,"30.00, 30.00",0.7579498291015625
2684,2015-06-16 00:00:00,"30.00, 33.00",0.7182077765464783
2685,2015-06-16 00:00:00,"27.00, 27.00",0.629077136516571
2686,2015-06-16 00:00:00,"27.00, 30.00",0.8291717767715454
2687,2015-06-16 00:00:00,"27.00, 33.00",0.8373972773551941
2688,2015-06-16 00:00:00,"24.00, 27.00",0.4726409912109375
2689,2015-06-16 00:00:00,"24.00, 30.00",0.7024261355400085
2690,2015-06-16 00:00:00,"24.00, 33.00",0.9032663702964783
2691,2015-06-16 00:00:00,"30.00, 27.00",-5.463898181915283
2692,2015-06-16 00:00:00,"30.00, 30.00",-6.037635326385498
2693,2015-06-16 00:00:00,"30.00, 33.00",-5.2963361740112305
2694,2015-06-16 00:00:00,"27.00, 27.00",-4.221367359161377
2695,2015-06-16 00:00:00,"27.00, 30.00",-5.312396049499512
2696,2015-06-16 00:00:00,"27.00, 33.00",-6.973480701446533
2697,2015-06-16 00:00:00,"24.00, 27.00",-3.116434335708618
2698,2015-06-16 00:00:00,"24.00, 30.00",-4.991990566253662
2699,2015-06-16 00:00:00,"24.00, 33.00",-6.68549108505249
2700,2015-07-16 00:00:00,"30.00, 27.00",0.8617917895317078
2701,2015-07-16 00:00:00,"30.00, 30.00",0.9813458919525146
2702,2015-07-16 00:00:00,"30.00, 33.00",0.9253126382827759
2703,2015-07-16 00:00:00,"27.00, 27.00",0.8291438817977905
2704,2015-07-16 00:00:00,"27.00, 30.00",1.099503993988037
2705,2015-07-16 00:00:00,"27.00, 33.00",1.1742829084396362
2706,2015-07-16 00:00:00,"24.00, 27.00",0.6637908220291138
2707,2015-07-16 00:00:00,"24.00, 30.00",0.8382932543754578
2708,2015-07-16 00:00:00,"24.00, 33.00",1.2064898014068604
2709,2015-07-16 00:00:00,"30.00, 27.00",-7.194179534912109
2710,2015-07-16 00:00:00,"30.00, 30.00",-8.053186416625977
2711,2015-07-16 00:00:00,"30.00, 33.00",-6.840764045715332
2712,2015-07-16 00:00:00,"27.00, 27.00",-5.958725929260254
2713,2015-07-16 00:00:00,"27.00, 30.00",-7.5083770751953125
2714,2015-07-16 00:00:00,"27.00, 33.00",-10.510048866271973
2715,2015-07-16 00:00:00,"24.00, 27.00",-4.684959888458252
2716,2015-07-16 00:00:00,"24.00, 30.00",-6.4056901931762695
2717,2015-07-16 00:00:00,"24.00, 33.00",-10.032411575317383
2718,2015-08-16 00:00:00,"30.00, 27.00",0.6628811955451965
2719,2015-08-16 00:00:00,"30.00, 30.00",0.7739759683609009
2720,2015-08-16 00:00:00,"30.00, 33.00",0.7462502717971802
2721,2015-08-16 00:00:00,"27.00, 27.00",0.5737501382827759
2722,2015-08-16 00:00:00,"27.00, 30.00",0.8414857983589172
2723,2015-08-16 00:00:00,"27.00, 33.00",0.8509039282798767
2724,2015-08-16 00:00:00,"24.00, 27.00",0.4880243241786957
2725,2015-08-16 00:00:00,"24.00, 30.00",0.7017369270324707
2726,2015-08-16 00:00:00,"24.00, 33.00",0.9156651496887207
2727,2015-08-16 00:00:00,"30.00, 27.00",-4.4958391189575195
2728,2015-08-16 00:00:00,"30.00, 30.00",-5.863895416259766
2729,2015-08-16 00:00:00,"30.00, 33.00",-5.086407661437988
2730,2015-08-16 00:00:00,"27.00, 27.00",-3.395923137664795
2731,2015-08-16 00:00:00,"27.00, 30.00",-4.470884799957275
2732,2015-08-16 00:00:00,"27.00, 33.00",-6.143968105316162
2733,2015-08-16 00:00:00,"24.00, 27.00",-2.8668015003204346
2734,2015-08-16 00:00:00,"24.00, 30.00",-4.027344703674316
2735,2015-08-16 00:00:00,"24.00, 33.00",-5.942056655883789
2736,2015-09-16 00:00:00,"30.00, 27.00",0.47286683320999146
2737,2015-09-16 00:00:00,"30.00, 30.00",0.6853871941566467
2738,2015-09-16 00:00:00,"30.00, 33.00",0.8987528681755066
2739,2015-09-16 00:00:00,"27.00, 27.00",0.6054697632789612
2740,2015-09-16 00:00:00,"27.00, 30.00",0.8718373775482178
2741,2015-09-16 00:00:00,"27.00, 33.00",0.9265797734260559
2742,2015-09-16 00:00:00,"24.00, 27.00",0.5992665886878967
2743,2015-09-16 00:00:00,"24.00, 30.00",0.8748301267623901
2744,2015-09-16 00:00:00,"24.00, 33.00",1.0295928716659546
2745,2015-09-16 00:00:00,"30.00, 27.00",-3.123434543609619
2746,2015-09-16 00:00:00,"30.00, 30.00",-4.465634822845459
2747,2015-09-16 00:00:00,"30.00, 33.00",-5.1381001472473145
2748,2015-09-16 00:00:00,"27.00, 27.00",-2.9047348499298096
2749,2015-09-16 00:00:00,"27.00, 30.00",-4.176754951477051
2750,2015-09-16 00:00:00,"27.00, 33.00",-6.5627055168151855
2751,2015-09-16 00:00:00,"24.00, 27.00",-2.8132150173187256
2752,2015-09-16 00:00:00,"24.00, 30.00",-4.587404727935791
2753,2015-09-16 00:00:00,"24.00, 33.00",-6.403563499450684
2754,2015-10-16 00:00:00,"30.00, 27.00",0.4808536767959595
2755,2015-10-16 00:00:00,"30.00, 30.00",0.6303159594535828
2756,2015-10-16 00:00:00,"30.00, 33.00",0.6320751309394836
2757,2015-10-16 00:00:00,"27.00, 27.00",0.5762900114059448
2758,2015-10-16 00:00:00,"27.00, 30.00",0.8517347574234009
2759,2015-10-16 00:00:00,"27.00, 33.00",0.7891717553138733
2760,2015-10-16 00:00:00,"24.00, 27.00",0.5038806796073914
2761,2015-10-16 00:00:00,"24.00, 30.00",0.891455888748169
2762,2015-10-16 00:00:00,"24.00, 33.00",0.9499777555465698
2763,2015-10-16 00:00:00,"30.00, 27.00",-3.0857696533203125
2764,2015-10-16 00:00:00,"30.00, 30.00",-4.043657302856445
2765,2015-10-16 00:00:00,"30.00, 33.00",-3.660559892654419
2766,2015-10-16 00:00:00,"27.00, 27.00",-2.794631004333496
2767,2015-10-16 00:00:00,"27.00, 30.00",-4.150529861450195
2768,2015-10-16 00:00:00,"27.00, 33.00",-4.873757839202881
2769,2015-10-16 00:00:00,"24.00, 27.00",-2.2689621448516846
2770,2015-10-16 00:00:00,"24.00, 30.00",-4.408002853393555
2771,2015-10-16 00:00:00,"24.00, 33.00",-5.042335033416748
2772,2015-11-16 00:00:00,"30.00, 27.00",0.5745819211006165
2773,2015-11-16 00:00:00,"30.00, 30.00",0.654095470905304
2774,2015-11-16 00:00:00,"30.00, 33.00",0.6184214353561401
2775,2015-11-16 00:00:00,"27.00, 27.00",0.8001312017440796
2776,2015-11-16 00:00:00,"27.00, 30.00",0.9469584226608276
2777,2015-11-16 00:00:00,"27.00, 33.00",0.6561513543128967
2778,2015-11-16 00:00:00,"24.00, 27.00",0.6614847779273987
2779,2015-11-16 00:00:00,"24.00, 30.00",0.8938843011856079
2780,2015-11-16 00:00:00,"24.00, 33.00",0.7430796027183533
2781,2015-11-16 00:00:00,"30.00, 27.00",-2.9596071243286133
2782,2015-11-16 00:00:00,"30.00, 30.00",-3.5899806022644043
2783,2015-11-16 00:00:00,"30.00, 33.00",-2.9820730686187744
2784,2015-11-16 00:00:00,"27.00, 27.00",-3.463127851486206
2785,2015-11-16 00:00:00,"27.00, 30.00",-4.035348415374756
2786,2015-11-16 00:00:00,"27.00, 33.00",-4.159027576446533
2787,2015-11-16 00:00:00,"24.00, 27.00",-2.9398627281188965
2788,2015-11-16 00:00:00,"24.00, 30.00",-4.5392045974731445
2789,2015-11-16 00:00:00,"24.00, 33.00",-4.577942371368408
2790,2015-12-16 00:00:00,"30.00, 27.00",0.4612909257411957
2791,2015-12-16 00:00:00,"30.00, 30.00",0.5338646769523621
2792,2015-12-16 00:00:00,"30.00, 33.00",0.6131395101547241
2793,2015-12-16 00:00:00,"27.00, 27.00",0.6912871599197388
2794,2015-12-16 00:00:00,"27.00, 30.00",0.8866252303123474
2795,2015-12-16 00:00:00,"27.00, 33.00",0.619909942150116
2796,2015-12-16 00:00:00,"24.00, 27.00",0.5976158976554871
2797,2015-12-16 00:00:00,"24.00, 30.00",0.8858888745307922
2798,2015-12-16 00:00:00,"24.00, 33.00",0.7465918660163879
2799,2015-12-16 00:00:00,"30.00, 27.00",-2.6282989978790283
2800,2015-12-16 00:00:00,"30.00, 30.00",-3.1851398944854736
2801,2015-12-16 00:00:00,"30.00, 33.00",-3.025278091430664
2802,2015-12-16 00:00:00,"27.00, 27.00",-3.289262533187866
2803,2015-12-16 00:00:00,"27.00, 30.00",-4.113827228546143
2804,2015-12-16 00:00:00,"27.00, 33.00",-4.055453300476074
2805,2015-12-16 00:00:00,"24.00, 27.00",-2.810868501663208
2806,2015-12-16 00:00:00,"24.00, 30.00",-4.542507171630859
2807,2015-12-16 00:00:00,"24.00, 33.00",-4.471249580383301
2808,2016-01-16 00:00:00,"30.00, 27.00",0.3697234094142914
2809,2016-01-16 00:00:00,"30.00, 30.00",0.6683458089828491
2810,2016-01-16 00:00:00,"30.00, 33.00",0.46262335777282715
2811,2016-01-16 00:00:00,"27.00, 27.00",0.5088550448417664
2812,2016-01-16 00:00:00,"27.00, 30.00",0.6887522339820862
2813,2016-01-16 00:00:00,"27.00, 33.00",0.5224614143371582
2814,2016-01-16 00:00:00,"24.00, 27.00",0.5570511221885681
2815,2016-01-16 00:00:00,"24.00, 30.00",0.7900592684745789
2816,2016-01-16 00:00:00,"24.00, 33.00",0.7474818229675293
2817,2016-01-16 00:00:00,"30.00, 27.00",-2.0295777320861816
2818,2016-01-16 00:00:00,"30.00, 30.00",-2.4998605251312256
2819,2016-01-16 00:00:00,"30.00, 33.00",-2.6125898361206055
2820,2016-01-16 00:00:00,"27.00, 27.00",-2.381049871444702
2821,2016-01-16 00:00:00,"27.00, 30.00",-2.8551764488220215
2822,2016-01-16 00:00:00,"27.00, 33.00",-3.6050407886505127
2823,2016-01-16 00:00:00,"24.00, 27.00",-2.2962770462036133
2824,2016-01-16 00:00:00,"24.00, 30.00",-3.7257096767425537
2825,2016-01-16 00:00:00,"24.00, 33.00",-4.328261852264404
2826,2016-02-16 00:00:00,"30.00, 27.00",0.4780420660972595
2827,2016-02-16 00:00:00,"30.00, 30.00",0.4854683578014374
2828,2016-02-16 00:00:00,"30.00, 33.00",0.6060601472854614
2829,2016-02-16 00:00:00,"27.00, 27.00",0.6942533254623413
2830,2016-02-16 00:00:00,"27.00, 30.00",0.7558151483535767
2831,2016-02-16 00:00:00,"27.00, 33.00",0.6635195016860962
2832,2016-02-16 00:00:00,"24.00, 27.00",0.48684218525886536
2833,2016-02-16 00:00:00,"24.00, 30.00",0.7857223749160767
2834,2016-02-16 00:00:00,"24.00, 33.00",0.7685999274253845
2835,2016-02-16 00:00:00,"30.00, 27.00",-2.9043149948120117
2836,2016-02-16 00:00:00,"30.00, 30.00",-2.9989984035491943
2837,2016-02-16 00:00:00,"30.00, 33.00",-3.3595261573791504
2838,2016-02-16 00:00:00,"27.00, 27.00",-3.1976318359375
2839,2016-02-16 00:00:00,"27.00, 30.00",-3.183225393295288
2840,2016-02-16 00:00:00,"27.00, 33.00",-4.365604400634766
2841,2016-02-16 00:00:00,"24.00, 27.00",-2.4112894535064697
2842,2016-02-16 00:00:00,"24.00, 30.00",-4.052093505859375
2843,2016-02-16 00:00:00,"24.00, 33.00",-4.52736234664917
2844,2016-03-16 00:00:00,"30.00, 27.00",1.452867031097412
2845,2016-03-16 00:00:00,"30.00, 30.00",1.0864454507827759
2846,2016-03-16 00:00:00,"30.00, 33.00",0.9804136157035828
2847,2016-03-16 00:00:00,"27.00, 27.00",0.6899906396865845
2848,2016-03-16 00:00:00,"27.00, 30.00",1.0737038850784302
2849,2016-03-16 00:00:00,"27.00, 33.00",0.862938642501831
2850,2016-03-16 00:00:00,"24.00, 27.00",0.6473595499992371
2851,2016-03-16 00:00:00,"24.00, 30.00",0.7776804566383362
2852,2016-03-16 00:00:00,"24.00, 33.00",0.7429090738296509
2853,2016-03-16 00:00:00,"30.00, 27.00",-4.213067531585693
2854,2016-03-16 00:00:00,"30.00, 30.00",-3.872102737426758
2855,2016-03-16 00:00:00,"30.00, 33.00",-3.9040701389312744
2856,2016-03-16 00:00:00,"27.00, 27.00",-3.1616315841674805
2857,2016-03-16 00:00:00,"27.00, 30.00",-3.9797866344451904
2858,2016-03-16 00:00:00,"27.00, 33.00",-5.017777442932129
2859,2016-03-16 00:00:00,"24.00, 27.00",-2.800379991531372
2860,2016-03-16 00:00:00,"24.00, 30.00",-3.949266195297241
2861,2016-03-16 00:00:00,"24.00, 33.00",-4.774537563323975
2862,2016-04-16 00:00:00,"30.00, 27.00",0.47159525752067566
2863,2016-04-16 00:00:00,"30.00, 30.00",0.8832000494003296
2864,2016-04-16 00:00:00,"30.00, 33.00",0.6641062498092651
2865,2016-04-16 00:00:00,"27.00, 27.00",0.5909963250160217
2866,2016-04-16 00:00:00,"27.00, 30.00",0.9523966312408447
2867,2016-04-16 00:00:00,"27.00, 33.00",0.6948506832122803
2868,2016-04-16 00:00:00,"24.00, 27.00",0.4171254336833954
2869,2016-04-16 00:00:00,"24.00, 30.00",0.7489481568336487
2870,2016-04-16 00:00:00,"24.00, 33.00",0.6932169795036316
2871,2016-04-16 00:00:00,"30.00, 27.00",-3.9639174938201904
2872,2016-04-16 00:00:00,"30.00, 30.00",-5.812084674835205
2873,2016-04-16 00:00:00,"30.00, 33.00",-4.095450401306152
2874,2016-04-16 00:00:00,"27.00, 27.00",-4.176576614379883
2875,2016-04-16 00:00:00,"27.00, 30.00",-5.212332248687744
2876,2016-04-16 00:00:00,"27.00, 33.00",-4.753378391265869
2877,2016-04-16 00:00:00,"24.00, 27.00",-2.8315227031707764
2878,2016-04-16 00:00:00,"24.00, 30.00",-4.901684761047363
2879,2016-04-16 00:00:00,"24.00, 33.00",-5.203783988952637
2880,2016-05-16 00:00:00,"30.00, 27.00",0.5681063532829285
2881,2016-05-16 00:00:00,"30.00, 30.00",0.8946119546890259
2882,2016-05-16 00:00:00,"30.00, 33.00",0.8995095491409302
2883,2016-05-16 00:00:00,"27.00, 27.00",0.4823116064071655
2884,2016-05-16 00:00:00,"27.00, 30.00",0.6528369784355164
2885,2016-05-16 00:00:00,"27.00, 33.00",0.583831787109375
2886,2016-05-16 00:00:00,"24.00, 27.00",0.44252753257751465
2887,2016-05-16 00:00:00,"24.00, 30.00",0.6345244646072388
2888,2016-05-16 00:00:00,"24.00, 33.00",0.6503561735153198
2889,2016-05-16 00:00:00,"30.00, 27.00",-4.797379970550537
2890,2016-05-16 00:00:00,"30.00, 30.00",-5.9482808113098145
2891,2016-05-16 00:00:00,"30.00, 33.00",-5.7844085693359375
2892,2016-05-16 00:00:00,"27.00, 27.00",-3.8370563983917236
2893,2016-05-16 00:00:00,"27.00, 30.00",-4.588318347930908
2894,2016-05-16 00:00:00,"27.00, 33.00",-5.651942729949951
2895,2016-05-16 00:00:00,"24.00, 27.00",-3.2797389030456543
2896,2016-05-16 00:00:00,"24.00, 30.00",-4.487697124481201
2897,2016-05-16 00:00:00,"24.00, 33.00",-5.40423059463501
2898,2016-06-16 00:00:00,"30.00, 27.00",0.5987386107444763
2899,2016-06-16 00:00:00,"30.00, 30.00",0.7409017086029053
2900,2016-06-16 00:00:00,"30.00, 33.00",0.6903096437454224
2901,2016-06-16 00:00:00,"27.00, 27.00",0.6705037355422974
2902,2016-06-16 00:00:00,"27.00, 30.00",0.9729156494140625
2903,2016-06-16 00:00:00,"27.00, 33.00",0.8203338384628296
2904,2016-06-16 00:00:00,"24.00, 27.00",0.6677317023277283
2905,2016-06-16 00:00:00,"24.00, 30.00",0.949969470500946
2906,2016-06-16 00:00:00,"24.00, 33.00",0.9838389158248901
2907,2016-06-16 00:00:00,"30.00, 27.00",-4.637444496154785
2908,2016-06-16 00:00:00,"30.00, 30.00",-5.786238193511963
2909,2016-06-16 00:00:00,"30.00, 33.00",-4.726343154907227
2910,2016-06-16 00:00:00,"27.00, 27.00",-4.374009609222412
2911,2016-06-16 00:00:00,"27.00, 30.00",-6.025393962860107
2912,2016-06-16 00:00:00,"27.00, 33.00",-6.758281230926514
2913,2016-06-16 00:00:00,"24.00, 27.00",-4.234804630279541
2914,2016-06-16 00:00:00,"24.00, 30.00",-6.464915752410889
2915,2016-06-16 00:00:00,"24.00, 33.00",-7.107006549835205
2916,2016-07-16 00:00:00,"30.00, 27.00",0.8054789900779724
2917,2016-07-16 00:00:00,"30.00, 30.00",0.8398860692977905
2918,2016-07-16 00:00:00,"30.00, 33.00",0.8456637263298035
2919,2016-07-16 00:00:00,"27.00, 27.00",0.7913966178894043
2920,2016-07-16 00:00:00,"27.00, 30.00",0.9269537329673767
2921,2016-07-16 00:00:00,"27.00, 33.00",1.1376874446868896
2922,2016-07-16 00:00:00,"24.00, 27.00",0.5946103930473328
2923,2016-07-16 00:00:00,"24.00, 30.00",0.7249480485916138
2924,2016-07-16 00:00:00,"24.00, 33.00",1.0279275178909302
2925,2016-07-16 00:00:00,"30.00, 27.00",-5.829442977905273
2926,2016-07-16 00:00:00,"30.00, 30.00",-6.564206600189209
2927,2016-07-16 00:00:00,"30.00, 33.00",-5.771010875701904
2928,2016-07-16 00:00:00,"27.00, 27.00",-4.938709259033203
2929,2016-07-16 00:00:00,"27.00, 30.00",-5.592989444732666
2930,2016-07-16 00:00:00,"27.00, 33.00",-9.294832229614258
2931,2016-07-16 00:00:00,"24.00, 27.00",-3.6495394706726074
2932,2016-07-16 00:00:00,"24.00, 30.00",-4.956778049468994
2933,2016-07-16 00:00:00,"24.00, 33.00",-7.86503791809082
2934,2016-08-16 00:00:00,"30.00, 27.00",0.7300759553909302
2935,2016-08-16 00:00:00,"30.00, 30.00",0.8147366642951965
2936,2016-08-16 00:00:00,"30.00, 33.00",0.8314720988273621
2937,2016-08-16 00:00:00,"27.00, 27.00",0.7343434691429138
2938,2016-08-16 00:00:00,"27.00, 30.00",0.8982042074203491
2939,2016-08-16 00:00:00,"27.00, 33.00",1.0208543539047241
2940,2016-08-16 00:00:00,"24.00, 27.00",0.5743299722671509
2941,2016-08-16 00:00:00,"24.00, 30.00",0.7540007829666138
2942,2016-08-16 00:00:00,"24.00, 33.00",1.043694257736206
2943,2016-08-16 00:00:00,"30.00, 27.00",-4.9659905433654785
2944,2016-08-16 00:00:00,"30.00, 30.00",-6.342220306396484
2945,2016-08-16 00:00:00,"30.00, 33.00",-6.082514762878418
2946,2016-08-16 00:00:00,"27.00, 27.00",-4.541801929473877
2947,2016-08-16 00:00:00,"27.00, 30.00",-5.253108978271484
2948,2016-08-16 00:00:00,"27.00, 33.00",-7.780932903289795
2949,2016-08-16 00:00:00,"24.00, 27.00",-3.3813283443450928
2950,2016-08-16 00:00:00,"24.00, 30.00",-4.720586776733398
2951,2016-08-16 00:00:00,"24.00, 33.00",-6.910725116729736
2952,2016-09-16 00:00:00,"30.00, 27.00",0.5778208374977112
2953,2016-09-16 00:00:00,"30.00, 30.00",0.6175862550735474
2954,2016-09-16 00:00:00,"30.00, 33.00",0.6401845216751099
2955,2016-09-16 00:00:00,"27.00, 27.00",0.5934112668037415
2956,2016-09-16 00:00:00,"27.00, 30.00",0.8384236693382263
2957,2016-09-16 00:00:00,"27.00, 33.00",0.8022786378860474
2958,2016-09-16 00:00:00,"24.00, 27.00",0.506274402141571
2959,2016-09-16 00:00:00,"24.00, 30.00",0.8793731927871704
2960,2016-09-16 00:00:00,"24.00, 33.00",1.1705820560455322
2961,2016-09-16 00:00:00,"30.00, 27.00",-3.4375600814819336
2962,2016-09-16 00:00:00,"30.00, 30.00",-4.019449234008789
2963,2016-09-16 00:00:00,"30.00, 33.00",-4.068057060241699
2964,2016-09-16 00:00:00,"27.00, 27.00",-2.850515127182007
2965,2016-09-16 00:00:00,"27.00, 30.00",-3.9613356590270996
2966,2016-09-16 00:00:00,"27.00, 33.00",-5.620642185211182
2967,2016-09-16 00:00:00,"24.00, 27.00",-2.340040683746338
2968,2016-09-16 00:00:00,"24.00, 30.00",-4.463171482086182
2969,2016-09-16 00:00:00,"24.00, 33.00",-7.072200298309326
2970,2016-10-16 00:00:00,"30.00, 27.00",0.5422333478927612
2971,2016-10-16 00:00:00,"30.00, 30.00",0.6388106942176819
2972,2016-10-16 00:00:00,"30.00, 33.00",0.5193126797676086
2973,2016-10-16 00:00:00,"27.00, 27.00",0.592071533203125
2974,2016-10-16 00:00:00,"27.00, 30.00",1.0078046321868896
2975,2016-10-16 00:00:00,"27.00, 33.00",0.7803059220314026
2976,2016-10-16 00:00:00,"24.00, 27.00",0.6036623120307922
2977,2016-10-16 00:00:00,"24.00, 30.00",1.0744166374206543
2978,2016-10-16 00:00:00,"24.00, 33.00",1.2375282049179077
2979,2016-10-16 00:00:00,"30.00, 27.00",-3.3264479637145996
2980,2016-10-16 00:00:00,"30.00, 30.00",-4.09907865524292
2981,2016-10-16 00:00:00,"30.00, 33.00",-3.0257930755615234
2982,2016-10-16 00:00:00,"27.00, 27.00",-3.050130605697632
2983,2016-10-16 00:00:00,"27.00, 30.00",-4.9841814041137695
2984,2016-10-16 00:00:00,"27.00, 33.00",-5.01534366607666
2985,2016-10-16 00:00:00,"24.00, 27.00",-3.022144079208374
2986,2016-10-16 00:00:00,"24.00, 30.00",-5.662180423736572
2987,2016-10-16 00:00:00,"24.00, 33.00",-6.749660968780518
2988,2016-11-16 00:00:00,"30.00, 27.00",0.5587636232376099
2989,2016-11-16 00:00:00,"30.00, 30.00",0.7503367066383362
2990,2016-11-16 00:00:00,"30.00, 33.00",0.700573742389679
2991,2016-11-16 00:00:00,"27.00, 27.00",0.7029673457145691
2992,2016-11-16 00:00:00,"27.00, 30.00",0.9859018921852112
2993,2016-11-16 00:00:00,"27.00, 33.00",0.7274912595748901
2994,2016-11-16 00:00:00,"24.00, 27.00",0.5983144044876099
2995,2016-11-16 00:00:00,"24.00, 30.00",0.9197987914085388
2996,2016-11-16 00:00:00,"24.00, 33.00",0.912701427936554
2997,2016-11-16 00:00:00,"30.00, 27.00",-3.0386803150177
2998,2016-11-16 00:00:00,"30.00, 30.00",-3.7706713676452637
2999,2016-11-16 00:00:00,"30.00, 33.00",-3.064732789993286
3000,2016-11-16 00:00:00,"27.00, 27.00",-3.0203659534454346
3001,2016-11-16 00:00:00,"27.00, 30.00",-3.9749808311462402
3002,2016-11-16 00:00:00,"27.00, 33.00",-3.929532289505005
3003,2016-11-16 00:00:00,"24.00, 27.00",-2.753145456314087
3004,2016-11-16 00:00:00,"24.00, 30.00",-4.439742088317871
3005,2016-11-16 00:00:00,"24.00, 33.00",-4.853344440460205
3006,2016-12-16 00:00:00,"30.00, 27.00",0.4266091585159302
3007,2016-12-16 00:00:00,"30.00, 30.00",0.4124411344528198
3008,2016-12-16 00:00:00,"30.00, 33.00",0.4803899824619293
3009,2016-12-16 00:00:00,"27.00, 27.00",0.5152174234390259
3010,2016-12-16 00:00:00,"27.00, 30.00",0.6448846459388733
3011,2016-12-16 00:00:00,"27.00, 33.00",0.43959784507751465
3012,2016-12-16 00:00:00,"24.00, 27.00",0.4269724190235138
3013,2016-12-16 00:00:00,"24.00, 30.00",0.6746087670326233
