,Время,"Координаты Египта (широта, долгота)",Радиационное воздействие углекислого газа
406,2004-11-16 00:00:00,"30.00, 30.00",-0.04785919189453125
407,2004-11-16 00:00:00,"30.00, 33.00",-0.04668375477194786
408,2004-11-16 00:00:00,"27.00, 27.00",-0.050847627222537994
409,2004-11-16 00:00:00,"27.00, 30.00",-0.05307362973690033
410,2004-11-16 00:00:00,"27.00, 33.00",-0.07489725947380066
411,2004-11-16 00:00:00,"24.00, 27.00",-0.06272990256547928
412,2004-11-16 00:00:00,"24.00, 30.00",-0.06635131686925888
413,2004-11-16 00:00:00,"24.00, 33.00",-0.07841542363166809
414,2004-12-16 00:00:00,"30.00, 27.00",0.9082168936729431
415,2004-12-16 00:00:00,"30.00, 30.00",1.0338941812515259
416,2004-12-16 00:00:00,"30.00, 33.00",1.0884350538253784
417,2004-12-16 00:00:00,"27.00, 27.00",1.1502882242202759
418,2004-12-16 00:00:00,"27.00, 30.00",1.263092041015625
419,2004-12-16 00:00:00,"27.00, 33.00",1.4619406461715698
420,2004-12-16 00:00:00,"24.00, 27.00",1.4487048387527466
421,2004-12-16 00:00:00,"24.00, 30.00",1.4372144937515259
422,2004-12-16 00:00:00,"24.00, 33.00",1.4674289226531982
423,2004-12-16 00:00:00,"30.00, 27.00",-0.04285406321287155
424,2004-12-16 00:00:00,"30.00, 30.00",-0.04483918100595474
425,2004-12-16 00:00:00,"30.00, 33.00",-0.04546356201171875
426,2004-12-16 00:00:00,"27.00, 27.00",-0.04776320978999138
427,2004-12-16 00:00:00,"27.00, 30.00",-0.05057673156261444
428,2004-12-16 00:00:00,"27.00, 33.00",-0.07241968810558319
429,2004-12-16 00:00:00,"24.00, 27.00",-0.060297321528196335
430,2004-12-16 00:00:00,"24.00, 30.00",-0.0634915754199028
431,2004-12-16 00:00:00,"24.00, 33.00",-0.0746622383594513
432,2005-01-16 00:00:00,"30.00, 27.00",0.9850139021873474
433,2005-01-16 00:00:00,"30.00, 30.00",1.008392333984375
434,2005-01-16 00:00:00,"30.00, 33.00",1.0757731199264526
435,2005-01-16 00:00:00,"27.00, 27.00",1.138658046722412
436,2005-01-16 00:00:00,"27.00, 30.00",1.2265428304672241
437,2005-01-16 00:00:00,"27.00, 33.00",1.4468324184417725
438,2005-01-16 00:00:00,"24.00, 27.00",1.4439618587493896
439,2005-01-16 00:00:00,"24.00, 30.00",1.4155893325805664
440,2005-01-16 00:00:00,"24.00, 33.00",1.5058239698410034
441,2005-01-16 00:00:00,"30.00, 27.00",-0.04537225514650345
442,2005-01-16 00:00:00,"30.00, 30.00",-0.04679723083972931
443,2005-01-16 00:00:00,"30.00, 33.00",-0.04728944972157478
444,2005-01-16 00:00:00,"27.00, 27.00",-0.05096780136227608
445,2005-01-16 00:00:00,"27.00, 30.00",-0.05299894139170647
446,2005-01-16 00:00:00,"27.00, 33.00",-0.07748191803693771
447,2005-01-16 00:00:00,"24.00, 27.00",-0.06483878195285797
448,2005-01-16 00:00:00,"24.00, 30.00",-0.06732423603534698
449,2005-01-16 00:00:00,"24.00, 33.00",-0.08001142740249634
450,2005-02-16 00:00:00,"30.00, 27.00",1.0859451293945312
451,2005-02-16 00:00:00,"30.00, 30.00",1.1585432291030884
452,2005-02-16 00:00:00,"30.00, 33.00",1.1278773546218872
453,2005-02-16 00:00:00,"27.00, 27.00",1.0973892211914062
454,2005-02-16 00:00:00,"27.00, 30.00",1.2542375326156616
455,2005-02-16 00:00:00,"27.00, 33.00",1.4769995212554932
456,2005-02-16 00:00:00,"24.00, 27.00",1.2889944314956665
457,2005-02-16 00:00:00,"24.00, 30.00",1.370442509651184
458,2005-02-16 00:00:00,"24.00, 33.00",1.5058212280273438
459,2005-02-16 00:00:00,"30.00, 27.00",-0.05947521701455116
460,2005-02-16 00:00:00,"30.00, 30.00",-0.06264032423496246
461,2005-02-16 00:00:00,"30.00, 33.00",-0.05842944607138634
462,2005-02-16 00:00:00,"27.00, 27.00",-0.05646487697958946
463,2005-02-16 00:00:00,"27.00, 30.00",-0.06087684631347656
464,2005-02-16 00:00:00,"27.00, 33.00",-0.08699090033769608
465,2005-02-16 00:00:00,"24.00, 27.00",-0.06552914530038834
466,2005-02-16 00:00:00,"24.00, 30.00",-0.0715680792927742
467,2005-02-16 00:00:00,"24.00, 33.00",-0.0866764634847641
468,2005-03-16 00:00:00,"30.00, 27.00",1.276177167892456
469,2005-03-16 00:00:00,"30.00, 30.00",1.3315813541412354
470,2005-03-16 00:00:00,"30.00, 33.00",1.36981201171875
471,2005-03-16 00:00:00,"27.00, 27.00",1.417565107345581
472,2005-03-16 00:00:00,"27.00, 30.00",1.5757790803909302
473,2005-03-16 00:00:00,"27.00, 33.00",1.7516794204711914
474,2005-03-16 00:00:00,"24.00, 27.00",1.636664628982544
475,2005-03-16 00:00:00,"24.00, 30.00",1.7557992935180664
476,2005-03-16 00:00:00,"24.00, 33.00",1.897534728050232
477,2005-03-16 00:00:00,"30.00, 27.00",-0.0773312970995903
478,2005-03-16 00:00:00,"30.00, 30.00",-0.08267015218734741
479,2005-03-16 00:00:00,"30.00, 33.00",-0.07976014912128448
480,2005-03-16 00:00:00,"27.00, 27.00",-0.07702119648456573
481,2005-03-16 00:00:00,"27.00, 30.00",-0.08123435080051422
482,2005-03-16 00:00:00,"27.00, 33.00",-0.1106572300195694
483,2005-03-16 00:00:00,"24.00, 27.00",-0.08532468974590302
484,2005-03-16 00:00:00,"24.00, 30.00",-0.09410882741212845
485,2005-03-16 00:00:00,"24.00, 33.00",-0.11311537027359009
486,2005-04-16 00:00:00,"30.00, 27.00",1.3003519773483276
487,2005-04-16 00:00:00,"30.00, 30.00",1.3242676258087158
488,2005-04-16 00:00:00,"30.00, 33.00",1.420500636100769
489,2005-04-16 00:00:00,"27.00, 27.00",1.4374409914016724
490,2005-04-16 00:00:00,"27.00, 30.00",1.5600179433822632
491,2005-04-16 00:00:00,"27.00, 33.00",1.7837605476379395
492,2005-04-16 00:00:00,"24.00, 27.00",1.7138712406158447
493,2005-04-16 00:00:00,"24.00, 30.00",1.7529723644256592
494,2005-04-16 00:00:00,"24.00, 33.00",1.8257852792739868
495,2005-04-16 00:00:00,"30.00, 27.00",-0.08572997897863388
496,2005-04-16 00:00:00,"30.00, 30.00",-0.09062957763671875
497,2005-04-16 00:00:00,"30.00, 33.00",-0.09021759033203125
498,2005-04-16 00:00:00,"27.00, 27.00",-0.08579457551240921
499,2005-04-16 00:00:00,"27.00, 30.00",-0.08868815004825592
500,2005-04-16 00:00:00,"27.00, 33.00",-0.12096354365348816
501,2005-04-16 00:00:00,"24.00, 27.00",-0.09457804262638092
502,2005-04-16 00:00:00,"24.00, 30.00",-0.10114390403032303
503,2005-04-16 00:00:00,"24.00, 33.00",-0.11830545961856842
504,2005-05-16 00:00:00,"30.00, 27.00",1.3834739923477173
505,2005-05-16 00:00:00,"30.00, 30.00",1.4673757553100586
506,2005-05-16 00:00:00,"30.00, 33.00",1.4390918016433716
507,2005-05-16 00:00:00,"27.00, 27.00",1.5203306674957275
508,2005-05-16 00:00:00,"27.00, 30.00",1.6618376970291138
509,2005-05-16 00:00:00,"27.00, 33.00",1.8002063035964966
510,2005-05-16 00:00:00,"24.00, 27.00",1.6949492692947388
511,2005-05-16 00:00:00,"24.00, 30.00",1.786542296409607
512,2005-05-16 00:00:00,"24.00, 33.00",1.8746731281280518
513,2005-05-16 00:00:00,"30.00, 27.00",-0.09767938405275345
514,2005-05-16 00:00:00,"30.00, 30.00",-0.10740464925765991
515,2005-05-16 00:00:00,"30.00, 33.00",-0.09957147389650345
516,2005-05-16 00:00:00,"27.00, 27.00",-0.09543043375015259
517,2005-05-16 00:00:00,"27.00, 30.00",-0.09934751689434052
518,2005-05-16 00:00:00,"27.00, 33.00",-0.12979470193386078
519,2005-05-16 00:00:00,"24.00, 27.00",-0.09940067678689957
520,2005-05-16 00:00:00,"24.00, 30.00",-0.1081232875585556
521,2005-05-16 00:00:00,"24.00, 33.00",-0.12561526894569397
522,2005-06-16 00:00:00,"30.00, 27.00",1.2647745609283447
523,2005-06-16 00:00:00,"30.00, 30.00",1.3031086921691895
524,2005-06-16 00:00:00,"30.00, 33.00",1.3750030994415283
525,2005-06-16 00:00:00,"27.00, 27.00",1.3580220937728882
526,2005-06-16 00:00:00,"27.00, 30.00",1.5249532461166382
527,2005-06-16 00:00:00,"27.00, 33.00",1.7398244142532349
528,2005-06-16 00:00:00,"24.00, 27.00",1.520599365234375
529,2005-06-16 00:00:00,"24.00, 30.00",1.6027313470840454
530,2005-06-16 00:00:00,"24.00, 33.00",1.7507364749908447
531,2005-06-16 00:00:00,"30.00, 27.00",-0.0954437255859375
532,2005-06-16 00:00:00,"30.00, 30.00",-0.10657806694507599
533,2005-06-16 00:00:00,"30.00, 33.00",-0.10143382102251053
534,2005-06-16 00:00:00,"27.00, 27.00",-0.08916626125574112
535,2005-06-16 00:00:00,"27.00, 30.00",-0.09417063742876053
536,2005-06-16 00:00:00,"27.00, 33.00",-0.12611694633960724
537,2005-06-16 00:00:00,"24.00, 27.00",-0.09438323974609375
538,2005-06-16 00:00:00,"24.00, 30.00",-0.10090331733226776
539,2005-06-16 00:00:00,"24.00, 33.00",-0.12014668434858322
540,2005-07-16 00:00:00,"30.00, 27.00",1.2347874641418457
541,2005-07-16 00:00:00,"30.00, 30.00",1.276078701019287
542,2005-07-16 00:00:00,"30.00, 33.00",1.2673733234405518
543,2005-07-16 00:00:00,"27.00, 27.00",1.3770042657852173
544,2005-07-16 00:00:00,"27.00, 30.00",1.4991455078125
545,2005-07-16 00:00:00,"27.00, 33.00",1.679791808128357
546,2005-07-16 00:00:00,"24.00, 27.00",1.5401227474212646
547,2005-07-16 00:00:00,"24.00, 30.00",1.570788025856018
548,2005-07-16 00:00:00,"24.00, 33.00",1.7248318195343018
549,2005-07-16 00:00:00,"30.00, 27.00",-0.0951543003320694
550,2005-07-16 00:00:00,"30.00, 30.00",-0.1047525703907013
551,2005-07-16 00:00:00,"30.00, 33.00",-0.099884033203125
552,2005-07-16 00:00:00,"27.00, 27.00",-0.09002242237329483
553,2005-07-16 00:00:00,"27.00, 30.00",-0.09381891041994095
554,2005-07-16 00:00:00,"27.00, 33.00",-0.12393483519554138
555,2005-07-16 00:00:00,"24.00, 27.00",-0.09351520985364914
556,2005-07-16 00:00:00,"24.00, 30.00",-0.09966893494129181
557,2005-07-16 00:00:00,"24.00, 33.00",-0.11944087594747543
558,2005-08-16 00:00:00,"30.00, 27.00",1.072523593902588
559,2005-08-16 00:00:00,"30.00, 30.00",1.0878394842147827
560,2005-08-16 00:00:00,"30.00, 33.00",1.108367919921875
561,2005-08-16 00:00:00,"27.00, 27.00",1.2138170003890991
562,2005-08-16 00:00:00,"27.00, 30.00",1.3384596109390259
563,2005-08-16 00:00:00,"27.00, 33.00",1.5269805192947388
564,2005-08-16 00:00:00,"24.00, 27.00",1.3963258266448975
565,2005-08-16 00:00:00,"24.00, 30.00",1.4495347738265991
566,2005-08-16 00:00:00,"24.00, 33.00",1.5626190900802612
567,2005-08-16 00:00:00,"30.00, 27.00",-0.09073319286108017
568,2005-08-16 00:00:00,"30.00, 30.00",-0.09754796326160431
569,2005-08-16 00:00:00,"30.00, 33.00",-0.09083311259746552
570,2005-08-16 00:00:00,"27.00, 27.00",-0.08499342203140259
571,2005-08-16 00:00:00,"27.00, 30.00",-0.08884996175765991
572,2005-08-16 00:00:00,"27.00, 33.00",-0.11263496428728104
573,2005-08-16 00:00:00,"24.00, 27.00",-0.08412859588861465
574,2005-08-16 00:00:00,"24.00, 30.00",-0.09035123139619827
575,2005-08-16 00:00:00,"24.00, 33.00",-0.1049046665430069
576,2005-09-16 00:00:00,"30.00, 27.00",1.049445629119873
577,2005-09-16 00:00:00,"30.00, 30.00",1.0861114263534546
578,2005-09-16 00:00:00,"30.00, 33.00",1.0874003171920776
579,2005-09-16 00:00:00,"27.00, 27.00",1.2709238529205322
580,2005-09-16 00:00:00,"27.00, 30.00",1.3797892332077026
581,2005-09-16 00:00:00,"27.00, 33.00",1.6014831066131592
582,2005-09-16 00:00:00,"24.00, 27.00",1.4698486328125
583,2005-09-16 00:00:00,"24.00, 30.00",1.5267740488052368
584,2005-09-16 00:00:00,"24.00, 33.00",1.6683430671691895
585,2005-09-16 00:00:00,"30.00, 27.00",-0.07724609225988388
586,2005-09-16 00:00:00,"30.00, 30.00",-0.08269450068473816
587,2005-09-16 00:00:00,"30.00, 33.00",-0.07853952795267105
588,2005-09-16 00:00:00,"27.00, 27.00",-0.073577880859375
589,2005-09-16 00:00:00,"27.00, 30.00",-0.07761535793542862
590,2005-09-16 00:00:00,"27.00, 33.00",-0.10662434995174408
591,2005-09-16 00:00:00,"24.00, 27.00",-0.07954101264476776
592,2005-09-16 00:00:00,"24.00, 30.00",-0.08577015995979309
593,2005-09-16 00:00:00,"24.00, 33.00",-0.10176442563533783
594,2005-10-16 00:00:00,"30.00, 27.00",0.9611737728118896
595,2005-10-16 00:00:00,"30.00, 30.00",1.0302586555480957
596,2005-10-16 00:00:00,"30.00, 33.00",1.0192359685897827
597,2005-10-16 00:00:00,"27.00, 27.00",1.1182339191436768
598,2005-10-16 00:00:00,"27.00, 30.00",1.2573586702346802
599,2005-10-16 00:00:00,"27.00, 33.00",1.4946013689041138
600,2005-10-16 00:00:00,"24.00, 27.00",1.3870012760162354
601,2005-10-16 00:00:00,"24.00, 30.00",1.422508955001831
602,2005-10-16 00:00:00,"24.00, 33.00",1.4532697200775146
603,2005-10-16 00:00:00,"30.00, 27.00",-0.06503418833017349
604,2005-10-16 00:00:00,"30.00, 30.00",-0.06941444426774979
605,2005-10-16 00:00:00,"30.00, 33.00",-0.06557341665029526
606,2005-10-16 00:00:00,"27.00, 27.00",-0.06227234750986099
607,2005-10-16 00:00:00,"27.00, 30.00",-0.06598072499036789
608,2005-10-16 00:00:00,"27.00, 33.00",-0.09079717844724655
609,2005-10-16 00:00:00,"24.00, 27.00",-0.0709371268749237
610,2005-10-16 00:00:00,"24.00, 30.00",-0.0755777657032013
611,2005-10-16 00:00:00,"24.00, 33.00",-0.08641888946294785
612,2005-11-16 00:00:00,"30.00, 27.00",0.9971821904182434
613,2005-11-16 00:00:00,"30.00, 30.00",1.0510671138763428
614,2005-11-16 00:00:00,"30.00, 33.00",1.1126495599746704
615,2005-11-16 00:00:00,"27.00, 27.00",1.1747905015945435
616,2005-11-16 00:00:00,"27.00, 30.00",1.3013081550598145
617,2005-11-16 00:00:00,"27.00, 33.00",1.5069305896759033
618,2005-11-16 00:00:00,"24.00, 27.00",1.4077179431915283
619,2005-11-16 00:00:00,"24.00, 30.00",1.4149302244186401
620,2005-11-16 00:00:00,"24.00, 33.00",1.5296152830123901
621,2005-11-16 00:00:00,"30.00, 27.00",-0.05050811916589737
622,2005-11-16 00:00:00,"30.00, 30.00",-0.053123727440834045
623,2005-11-16 00:00:00,"30.00, 33.00",-0.052889250218868256
624,2005-11-16 00:00:00,"27.00, 27.00",-0.05546773225069046
625,2005-11-16 00:00:00,"27.00, 30.00",-0.058341216295957565
626,2005-11-16 00:00:00,"27.00, 33.00",-0.08155720680952072
627,2005-11-16 00:00:00,"24.00, 27.00",-0.06513417512178421
628,2005-11-16 00:00:00,"24.00, 30.00",-0.06870803982019424
629,2005-11-16 00:00:00,"24.00, 33.00",-0.08268635720014572
630,2005-12-16 00:00:00,"30.00, 27.00",0.9763538241386414
631,2005-12-16 00:00:00,"30.00, 30.00",1.0653568506240845
632,2005-12-16 00:00:00,"30.00, 33.00",1.0455992221832275
633,2005-12-16 00:00:00,"27.00, 27.00",1.1478331089019775
634,2005-12-16 00:00:00,"27.00, 30.00",1.2624379396438599
635,2005-12-16 00:00:00,"27.00, 33.00",1.4236297607421875
636,2005-12-16 00:00:00,"24.00, 27.00",1.3748769760131836
637,2005-12-16 00:00:00,"24.00, 30.00",1.3793399333953857
638,2005-12-16 00:00:00,"24.00, 33.00",1.3873802423477173
639,2005-12-16 00:00:00,"30.00, 27.00",-0.0441594272851944
640,2005-12-16 00:00:00,"30.00, 30.00",-0.0467839390039444
641,2005-12-16 00:00:00,"30.00, 33.00",-0.04479094594717026
642,2005-12-16 00:00:00,"27.00, 27.00",-0.04840259999036789
643,2005-12-16 00:00:00,"27.00, 30.00",-0.05015416443347931
644,2005-12-16 00:00:00,"27.00, 33.00",-0.06840983033180237
645,2005-12-16 00:00:00,"24.00, 27.00",-0.057291094213724136
646,2005-12-16 00:00:00,"24.00, 30.00",-0.060197893530130386
647,2005-12-16 00:00:00,"24.00, 33.00",-0.07057386636734009
648,2006-01-16 00:00:00,"30.00, 27.00",0.9696212410926819
649,2006-01-16 00:00:00,"30.00, 30.00",1.053880214691162
650,2006-01-16 00:00:00,"30.00, 33.00",1.0620471239089966
651,2006-01-16 00:00:00,"27.00, 27.00",1.1315298080444336
652,2006-01-16 00:00:00,"27.00, 30.00",1.2298554182052612
653,2006-01-16 00:00:00,"27.00, 33.00",1.3410447835922241
654,2006-01-16 00:00:00,"24.00, 27.00",1.401932716369629
655,2006-01-16 00:00:00,"24.00, 30.00",1.3748148679733276
656,2006-01-16 00:00:00,"24.00, 33.00",1.417985439300537
657,2006-01-16 00:00:00,"30.00, 27.00",-0.04880991205573082
658,2006-01-16 00:00:00,"30.00, 30.00",-0.051345087587833405
659,2006-01-16 00:00:00,"30.00, 33.00",-0.04967818781733513
660,2006-01-16 00:00:00,"27.00, 27.00",-0.05254536122083664
661,2006-01-16 00:00:00,"27.00, 30.00",-0.054422687739133835
662,2006-01-16 00:00:00,"27.00, 33.00",-0.07431621104478836
663,2006-01-16 00:00:00,"24.00, 27.00",-0.06326909363269806
664,2006-01-16 00:00:00,"24.00, 30.00",-0.06633488088846207
665,2006-01-16 00:00:00,"24.00, 33.00",-0.07949509471654892
666,2006-02-16 00:00:00,"30.00, 27.00",1.080473780632019
667,2006-02-16 00:00:00,"30.00, 30.00",1.1149095296859741
668,2006-02-16 00:00:00,"30.00, 33.00",1.1059004068374634
669,2006-02-16 00:00:00,"27.00, 27.00",1.1332212686538696
670,2006-02-16 00:00:00,"27.00, 30.00",1.276822805404663
671,2006-02-16 00:00:00,"27.00, 33.00",1.4998544454574585
672,2006-02-16 00:00:00,"24.00, 27.00",1.3579989671707153
673,2006-02-16 00:00:00,"24.00, 30.00",1.4351272583007812
674,2006-02-16 00:00:00,"24.00, 33.00",1.5830851793289185
675,2006-02-16 00:00:00,"30.00, 27.00",-0.059514183551073074
676,2006-02-16 00:00:00,"30.00, 30.00",-0.06138093024492264
677,2006-02-16 00:00:00,"30.00, 33.00",-0.05880982428789139
678,2006-02-16 00:00:00,"27.00, 27.00",-0.057884760200977325
679,2006-02-16 00:00:00,"27.00, 30.00",-0.061327796429395676
680,2006-02-16 00:00:00,"27.00, 33.00",-0.08613777160644531
681,2006-02-16 00:00:00,"24.00, 27.00",-0.06783812493085861
682,2006-02-16 00:00:00,"24.00, 30.00",-0.07415962219238281
683,2006-02-16 00:00:00,"24.00, 33.00",-0.08988625556230545
684,2006-03-16 00:00:00,"30.00, 27.00",1.3432115316390991
685,2006-03-16 00:00:00,"30.00, 30.00",1.358961582183838
686,2006-03-16 00:00:00,"30.00, 33.00",1.3641750812530518
687,2006-03-16 00:00:00,"27.00, 27.00",1.4901123046875
688,2006-03-16 00:00:00,"27.00, 30.00",1.612536072731018
689,2006-03-16 00:00:00,"27.00, 33.00",1.7905282974243164
690,2006-03-16 00:00:00,"24.00, 27.00",1.7511035203933716
691,2006-03-16 00:00:00,"24.00, 30.00",1.7742418050765991
692,2006-03-16 00:00:00,"24.00, 33.00",1.9271910190582275
693,2006-03-16 00:00:00,"30.00, 27.00",-0.08007468283176422
694,2006-03-16 00:00:00,"30.00, 30.00",-0.08239130675792694
695,2006-03-16 00:00:00,"30.00, 33.00",-0.07847226411104202
696,2006-03-16 00:00:00,"27.00, 27.00",-0.07943331450223923
697,2006-03-16 00:00:00,"27.00, 30.00",-0.08187521994113922
698,2006-03-16 00:00:00,"27.00, 33.00",-0.11096486449241638
699,2006-03-16 00:00:00,"24.00, 27.00",-0.08954644948244095
700,2006-03-16 00:00:00,"24.00, 30.00",-0.09507209807634354
701,2006-03-16 00:00:00,"24.00, 33.00",-0.11381284892559052
702,2006-04-16 00:00:00,"30.00, 27.00",1.4026957750320435
703,2006-04-16 00:00:00,"30.00, 30.00",1.3092020750045776
704,2006-04-16 00:00:00,"30.00, 33.00",1.3631367683410645
705,2006-04-16 00:00:00,"27.00, 27.00",1.546350121498108
706,2006-04-16 00:00:00,"27.00, 30.00",1.6014851331710815
707,2006-04-16 00:00:00,"27.00, 33.00",1.7797445058822632
708,2006-04-16 00:00:00,"24.00, 27.00",1.779725193977356
709,2006-04-16 00:00:00,"24.00, 30.00",1.7653472423553467
710,2006-04-16 00:00:00,"24.00, 33.00",1.8588043451309204
711,2006-04-16 00:00:00,"30.00, 27.00",-0.09084472805261612
712,2006-04-16 00:00:00,"30.00, 30.00",-0.09088312834501266
713,2006-04-16 00:00:00,"30.00, 33.00",-0.08783315122127533
714,2006-04-16 00:00:00,"27.00, 27.00",-0.09004923701286316
715,2006-04-16 00:00:00,"27.00, 30.00",-0.09232483059167862
716,2006-04-16 00:00:00,"27.00, 33.00",-0.12225951999425888
717,2006-04-16 00:00:00,"24.00, 27.00",-0.09653116762638092
718,2006-04-16 00:00:00,"24.00, 30.00",-0.10143686830997467
719,2006-04-16 00:00:00,"24.00, 33.00",-0.11877644807100296
720,2006-05-16 00:00:00,"30.00, 27.00",1.3580902814865112
721,2006-05-16 00:00:00,"30.00, 30.00",1.4493132829666138
722,2006-05-16 00:00:00,"30.00, 33.00",1.5032269954681396
723,2006-05-16 00:00:00,"27.00, 27.00",1.411017656326294
724,2006-05-16 00:00:00,"27.00, 30.00",1.599810242652893
725,2006-05-16 00:00:00,"27.00, 33.00",1.7837986946105957
726,2006-05-16 00:00:00,"24.00, 27.00",1.5412912368774414
727,2006-05-16 00:00:00,"24.00, 30.00",1.623364806175232
728,2006-05-16 00:00:00,"24.00, 33.00",1.7508338689804077
729,2006-05-16 00:00:00,"30.00, 27.00",-0.09801851958036423
730,2006-05-16 00:00:00,"30.00, 30.00",-0.10900337249040604
731,2006-05-16 00:00:00,"30.00, 33.00",-0.1033015102148056
732,2006-05-16 00:00:00,"27.00, 27.00",-0.09086903929710388
733,2006-05-16 00:00:00,"27.00, 30.00",-0.09670429676771164
734,2006-05-16 00:00:00,"27.00, 33.00",-0.1265125870704651
735,2006-05-16 00:00:00,"24.00, 27.00",-0.09358412027359009
736,2006-05-16 00:00:00,"24.00, 30.00",-0.10057855397462845
737,2006-05-16 00:00:00,"24.00, 33.00",-0.11744246631860733
738,2006-06-16 00:00:00,"30.00, 27.00",1.2648355960845947
739,2006-06-16 00:00:00,"30.00, 30.00",1.3392832279205322
740,2006-06-16 00:00:00,"30.00, 33.00",1.4716613292694092
741,2006-06-16 00:00:00,"27.00, 27.00",1.4310435056686401
742,2006-06-16 00:00:00,"27.00, 30.00",1.585717797279358
743,2006-06-16 00:00:00,"27.00, 33.00",1.900360107421875
744,2006-06-16 00:00:00,"24.00, 27.00",1.6078572273254395
745,2006-06-16 00:00:00,"24.00, 30.00",1.658105492591858
746,2006-06-16 00:00:00,"24.00, 33.00",1.8704640865325928
747,2006-06-16 00:00:00,"30.00, 27.00",-0.09488627314567566
748,2006-06-16 00:00:00,"30.00, 30.00",-0.10888977348804474
749,2006-06-16 00:00:00,"30.00, 33.00",-0.10608673095703125
750,2006-06-16 00:00:00,"27.00, 27.00",-0.09295756369829178
751,2006-06-16 00:00:00,"27.00, 30.00",-0.09627990424633026
752,2006-06-16 00:00:00,"27.00, 33.00",-0.1310628205537796
753,2006-06-16 00:00:00,"24.00, 27.00",-0.09714711457490921
754,2006-06-16 00:00:00,"24.00, 30.00",-0.10176900029182434
755,2006-06-16 00:00:00,"24.00, 33.00",-0.1223297119140625
756,2006-07-16 00:00:00,"30.00, 27.00",1.164781093597412
757,2006-07-16 00:00:00,"30.00, 30.00",1.2139941453933716
758,2006-07-16 00:00:00,"30.00, 33.00",1.267988681793213
759,2006-07-16 00:00:00,"27.00, 27.00",1.2757794857025146
760,2006-07-16 00:00:00,"27.00, 30.00",1.4101296663284302
761,2006-07-16 00:00:00,"27.00, 33.00",1.6670197248458862
762,2006-07-16 00:00:00,"24.00, 27.00",1.4896899461746216
763,2006-07-16 00:00:00,"24.00, 30.00",1.539391279220581
764,2006-07-16 00:00:00,"24.00, 33.00",1.6944245100021362
