,Время,"Координаты Судана (широта, долгота)",Радиационное воздействие аэрозолей с излучением,Радиационное воздействие углекислого газа,Радиационное воздействие метана
8168,2016-08-16 00:00:00,"12.00, 33.00",0.2263626605272293,0.4061456620693207,0.0084819179028272
8169,2016-08-16 00:00:00,"12.00, 36.00",0.2871546447277069,0.4314673542976379,0.0185359828174114
8170,2016-08-16 00:00:00,"9.00, 24.00",0.1484522670507431,0.3981027901172638,0.0134828630834817
8171,2016-08-16 00:00:00,"9.00, 27.00",0.1467619836330413,0.3595797717571258,-0.0079522905871272
8172,2016-08-16 00:00:00,"9.00, 30.00",0.1529885530471801,0.3888205289840698,-0.0071942727081477
8173,2016-08-16 00:00:00,"9.00, 33.00",0.1454950124025344,0.4284894466400146,0.0157598685473203
8174,2016-08-16 00:00:00,"9.00, 36.00",0.1560373604297638,0.357513427734375,0.0467785261571407
8175,2016-08-16 00:00:00,"21.00, 24.00",-2.486223697662353,-0.1039837226271629,-0.139582484960556
8176,2016-08-16 00:00:00,"21.00, 27.00",-2.426449775695801,-0.09718519449234,-0.1297922432422638
8177,2016-08-16 00:00:00,"21.00, 30.00",-3.901979446411133,-0.1056671142578125,-0.1415474116802215
8178,2016-08-16 00:00:00,"21.00, 33.00",-5.023409366607666,-0.1136474609375,-0.1510103344917297
8179,2016-08-16 00:00:00,"21.00, 36.00",-6.651281833648682,-0.1214786618947982,-0.1560649275779724
8180,2016-08-16 00:00:00,"18.00, 24.00",-2.6755635738372803,-0.0958734303712844,-0.1185302734375
8181,2016-08-16 00:00:00,"18.00, 27.00",-4.227033615112305,-0.0968539342284202,-0.1184751465916633
8182,2016-08-16 00:00:00,"18.00, 30.00",-4.970975399017334,-0.09735107421875,-0.121124267578125
8183,2016-08-16 00:00:00,"18.00, 33.00",-5.234549522399902,-0.1081651225686073,-0.1306058764457702
8184,2016-08-16 00:00:00,"18.00, 36.00",-5.499507904052734,-0.1114241108298301,-0.1233850270509719
8185,2016-08-16 00:00:00,"15.00, 24.00",-4.148720264434815,-0.092577040195465,-0.1020793318748474
8186,2016-08-16 00:00:00,"15.00, 27.00",-4.641768932342529,-0.0952114015817642,-0.1002384275197982
8187,2016-08-16 00:00:00,"15.00, 30.00",-4.616865634918213,-0.0963567942380905,-0.0973097309470176
8188,2016-08-16 00:00:00,"15.00, 33.00",-6.386648178100586,-0.1070076748728752,-0.102514699101448
8189,2016-08-16 00:00:00,"15.00, 36.00",-6.7018561363220215,-0.104123517870903,-0.0957306921482086
8190,2016-08-16 00:00:00,"12.00, 24.00",-4.613579750061035,-0.0915852189064025,-0.0828672870993614
8191,2016-08-16 00:00:00,"12.00, 27.00",-4.622652530670166,-0.0923225656151771,-0.0834995359182357
8192,2016-08-16 00:00:00,"12.00, 30.00",-4.521072864532471,-0.098871536552906,-0.0900534316897392
8193,2016-08-16 00:00:00,"12.00, 33.00",-5.3602824211120605,-0.1017857193946838,-0.08918097615242
8194,2016-08-16 00:00:00,"12.00, 36.00",-6.24038553237915,-0.0878482908010482,-0.0808176845312118
8195,2016-08-16 00:00:00,"9.00, 24.00",-4.061643123626709,-0.0949396938085556,-0.0808400809764862
8196,2016-08-16 00:00:00,"9.00, 27.00",-4.484420299530029,-0.0957951694726944,-0.0816815271973609
8197,2016-08-16 00:00:00,"9.00, 30.00",-5.028228759765625,-0.1057227328419685,-0.0899431779980659
8198,2016-08-16 00:00:00,"9.00, 33.00",-4.925334930419922,-0.1141470596194267,-0.0965413749217987
8199,2016-08-16 00:00:00,"9.00, 36.00",-5.546970844268799,-0.0756437256932258,-0.0747252404689788
8200,2016-09-16 00:00:00,"21.00, 24.00",0.3798512816429138,1.81939697265625,0.3990427553653717
8201,2016-09-16 00:00:00,"21.00, 27.00",0.498849481344223,1.670356273651123,0.3657562136650085
8202,2016-09-16 00:00:00,"21.00, 30.00",0.799084484577179,1.6730245351791382,0.3641764223575592
8203,2016-09-16 00:00:00,"21.00, 33.00",1.0045450925827026,1.7902384996414185,0.3736338317394256
8204,2016-09-16 00:00:00,"21.00, 36.00",0.9779398441314696,1.744391918182373,0.3173492550849914
8205,2016-09-16 00:00:00,"18.00, 24.00",0.4892964661121368,1.62144672870636,0.3560445010662079
8206,2016-09-16 00:00:00,"18.00, 27.00",0.6340687870979309,1.6275004148483276,0.3523325622081756
8207,2016-09-16 00:00:00,"18.00, 30.00",0.8275176882743835,1.61796772480011,0.3476186096668243
8208,2016-09-16 00:00:00,"18.00, 33.00",0.9131530523300172,1.6657694578170776,0.3490152955055237
8209,2016-09-16 00:00:00,"18.00, 36.00",0.792767345905304,1.5633403062820437,0.2833974063396454
8210,2016-09-16 00:00:00,"15.00, 24.00",0.4446146786212921,1.384858250617981,0.2619872987270355
8211,2016-09-16 00:00:00,"15.00, 27.00",0.5266743898391724,1.42572021484375,0.2862304747104645
8212,2016-09-16 00:00:00,"15.00, 30.00",0.5885640382766724,1.3920369148254397,0.2606841921806335
8213,2016-09-16 00:00:00,"15.00, 33.00",0.7944661378860474,1.23924458026886,0.226470947265625
8214,2016-09-16 00:00:00,"15.00, 36.00",0.7865936160087585,1.1103556156158447,0.1407857239246368
8215,2016-09-16 00:00:00,"12.00, 24.00",0.3029215633869171,0.574145495891571,0.0511718764901161
8216,2016-09-16 00:00:00,"12.00, 27.00",0.3386118710041046,0.7069447636604309,0.0462239570915699
8217,2016-09-16 00:00:00,"12.00, 30.00",0.3903828859329223,0.6974568963050842,0.0681142136454582
8218,2016-09-16 00:00:00,"12.00, 33.00",0.5074971318244934,0.7042205929756165,0.0570556633174419
8219,2016-09-16 00:00:00,"12.00, 36.00",0.64886474609375,0.6370483636856079,0.0510721839964389
8220,2016-09-16 00:00:00,"9.00, 24.00",0.2625254392623901,0.4718190431594848,0.020627848803997
8221,2016-09-16 00:00:00,"9.00, 27.00",0.2733968198299408,0.4445251524448395,-0.0008290608529932
8222,2016-09-16 00:00:00,"9.00, 30.00",0.272225946187973,0.5064097046852112,-0.0028717040549963
8223,2016-09-16 00:00:00,"9.00, 33.00",0.2806162536144256,0.5611185431480408,0.02532958984375
8224,2016-09-16 00:00:00,"9.00, 36.00",0.3366953432559967,0.4268015623092651,0.0596425384283065
8225,2016-09-16 00:00:00,"21.00, 24.00",-1.8926966190338133,-0.1031071990728378,-0.1416127532720565
8226,2016-09-16 00:00:00,"21.00, 27.00",-2.171209812164306,-0.0929560363292694,-0.1277125030755996
8227,2016-09-16 00:00:00,"21.00, 30.00",-3.8901846408844,-0.0975784286856651,-0.133887231349945
8228,2016-09-16 00:00:00,"21.00, 33.00",-5.672942161560059,-0.1053975448012352,-0.1435338407754898
8229,2016-09-16 00:00:00,"21.00, 36.00",-6.472943305969238,-0.1161127761006355,-0.1524174958467483
8230,2016-09-16 00:00:00,"18.00, 24.00",-2.552562952041626,-0.0937555953860282,-0.1261815428733825
8231,2016-09-16 00:00:00,"18.00, 27.00",-3.392131090164185,-0.0967737808823585,-0.1300623565912246
8232,2016-09-16 00:00:00,"18.00, 30.00",-4.43993616104126,-0.0962422713637352,-0.1297225952148437
8233,2016-09-16 00:00:00,"18.00, 33.00",-5.7728424072265625,-0.1032557189464569,-0.1394927948713302
8234,2016-09-16 00:00:00,"18.00, 36.00",-5.783307552337647,-0.1020197570323944,-0.1331120878458023
8235,2016-09-16 00:00:00,"15.00, 24.00",-3.742502450942993,-0.098072811961174,-0.1250539124011993
8236,2016-09-16 00:00:00,"15.00, 27.00",-4.010559558868408,-0.1027252227067947,-0.1327896118164062
8237,2016-09-16 00:00:00,"15.00, 30.00",-4.551092624664307,-0.0983617156744003,-0.125254824757576
8238,2016-09-16 00:00:00,"15.00, 33.00",-7.825429439544678,-0.1153737381100654,-0.1389144957065582
8239,2016-09-16 00:00:00,"15.00, 36.00",-8.185693740844727,-0.1142461150884628,-0.125080868601799
