,Время,"Координаты Судана (широта, долгота)",Радиационное воздействие углекислого газа
8630,2017-05-16 00:00:00,"18.00, 24.00",-0.11225546896457672
8631,2017-05-16 00:00:00,"18.00, 27.00",-0.11954966187477112
8632,2017-05-16 00:00:00,"18.00, 30.00",-0.11410768330097198
8633,2017-05-16 00:00:00,"18.00, 33.00",-0.1183634102344513
8634,2017-05-16 00:00:00,"18.00, 36.00",-0.11805183440446854
8635,2017-05-16 00:00:00,"15.00, 24.00",-0.12096773833036423
8636,2017-05-16 00:00:00,"15.00, 27.00",-0.12380144745111465
8637,2017-05-16 00:00:00,"15.00, 30.00",-0.11212158203125
8638,2017-05-16 00:00:00,"15.00, 33.00",-0.12654703855514526
8639,2017-05-16 00:00:00,"15.00, 36.00",-0.11589505523443222
8640,2017-05-16 00:00:00,"12.00, 24.00",-0.12029685080051422
8641,2017-05-16 00:00:00,"12.00, 27.00",-0.11167021840810776
8642,2017-05-16 00:00:00,"12.00, 30.00",-0.11865578591823578
8643,2017-05-16 00:00:00,"12.00, 33.00",-0.1163325160741806
8644,2017-05-16 00:00:00,"12.00, 36.00",-0.09192238748073578
8645,2017-05-16 00:00:00,"9.00, 24.00",-0.09223076701164246
8646,2017-05-16 00:00:00,"9.00, 27.00",-0.10315335541963577
8647,2017-05-16 00:00:00,"9.00, 30.00",-0.10690528899431229
8648,2017-05-16 00:00:00,"9.00, 33.00",-0.1134023368358612
8649,2017-05-16 00:00:00,"9.00, 36.00",-0.07687082886695862
8650,2017-06-16 00:00:00,"21.00, 24.00",1.8803019523620605
8651,2017-06-16 00:00:00,"21.00, 27.00",1.8565815687179565
8652,2017-06-16 00:00:00,"21.00, 30.00",2.006417751312256
8653,2017-06-16 00:00:00,"21.00, 33.00",2.215486764907837
8654,2017-06-16 00:00:00,"21.00, 36.00",2.2263519763946533
8655,2017-06-16 00:00:00,"18.00, 24.00",1.7867095470428467
8656,2017-06-16 00:00:00,"18.00, 27.00",1.8645304441452026
8657,2017-06-16 00:00:00,"18.00, 30.00",1.926416039466858
8658,2017-06-16 00:00:00,"18.00, 33.00",1.8884023427963257
8659,2017-06-16 00:00:00,"18.00, 36.00",1.8106638193130493
8660,2017-06-16 00:00:00,"15.00, 24.00",1.5218923091888428
8661,2017-06-16 00:00:00,"15.00, 27.00",1.5316873788833618
8662,2017-06-16 00:00:00,"15.00, 30.00",1.4320831298828125
8663,2017-06-16 00:00:00,"15.00, 33.00",1.245581030845642
8664,2017-06-16 00:00:00,"15.00, 36.00",1.1635100841522217
8665,2017-06-16 00:00:00,"12.00, 24.00",0.6135599613189697
8666,2017-06-16 00:00:00,"12.00, 27.00",0.7015167474746704
8667,2017-06-16 00:00:00,"12.00, 30.00",0.6616231203079224
8668,2017-06-16 00:00:00,"12.00, 33.00",0.6040354371070862
8669,2017-06-16 00:00:00,"12.00, 36.00",0.6236867308616638
8670,2017-06-16 00:00:00,"9.00, 24.00",0.4968160092830658
8671,2017-06-16 00:00:00,"9.00, 27.00",0.5250946283340454
8672,2017-06-16 00:00:00,"9.00, 30.00",0.5144917964935303
8673,2017-06-16 00:00:00,"9.00, 33.00",0.6171417236328125
8674,2017-06-16 00:00:00,"9.00, 36.00",0.4289296567440033
8675,2017-06-16 00:00:00,"21.00, 24.00",-0.11434376984834671
8676,2017-06-16 00:00:00,"21.00, 27.00",-0.10937093198299408
8677,2017-06-16 00:00:00,"21.00, 30.00",-0.12142690271139145
8678,2017-06-16 00:00:00,"21.00, 33.00",-0.13336588442325592
8679,2017-06-16 00:00:00,"21.00, 36.00",-0.14977163076400757
8680,2017-06-16 00:00:00,"18.00, 24.00",-0.10660909116268158
8681,2017-06-16 00:00:00,"18.00, 27.00",-0.11379902809858322
8682,2017-06-16 00:00:00,"18.00, 30.00",-0.11796417087316513
8683,2017-06-16 00:00:00,"18.00, 33.00",-0.12482757866382599
8684,2017-06-16 00:00:00,"18.00, 36.00",-0.12922057509422302
8685,2017-06-16 00:00:00,"15.00, 24.00",-0.1113484725356102
8686,2017-06-16 00:00:00,"15.00, 27.00",-0.11643422394990921
8687,2017-06-16 00:00:00,"15.00, 30.00",-0.11525828391313553
8688,2017-06-16 00:00:00,"15.00, 33.00",-0.13094888627529144
8689,2017-06-16 00:00:00,"15.00, 36.00",-0.13229115307331085
8690,2017-06-16 00:00:00,"12.00, 24.00",-0.10636596381664276
8691,2017-06-16 00:00:00,"12.00, 27.00",-0.10632374882698059
8692,2017-06-16 00:00:00,"12.00, 30.00",-0.11478474736213684
8693,2017-06-16 00:00:00,"12.00, 33.00",-0.11865691840648651
8694,2017-06-16 00:00:00,"12.00, 36.00",-0.11351572722196579
8695,2017-06-16 00:00:00,"9.00, 24.00",-0.10802256315946579
8696,2017-06-16 00:00:00,"9.00, 27.00",-0.11641845852136612
8697,2017-06-16 00:00:00,"9.00, 30.00",-0.11647237092256546
8698,2017-06-16 00:00:00,"9.00, 33.00",-0.1252802461385727
8699,2017-06-16 00:00:00,"9.00, 36.00",-0.08656005561351776
8700,2017-07-16 00:00:00,"21.00, 24.00",2.033827304840088
8701,2017-07-16 00:00:00,"21.00, 27.00",1.9587293863296509
8702,2017-07-16 00:00:00,"21.00, 30.00",1.9877811670303345
8703,2017-07-16 00:00:00,"21.00, 33.00",2.0541422367095947
8704,2017-07-16 00:00:00,"21.00, 36.00",2.045079469680786
8705,2017-07-16 00:00:00,"18.00, 24.00",1.7902979850769043
8706,2017-07-16 00:00:00,"18.00, 27.00",1.8902430534362793
8707,2017-07-16 00:00:00,"18.00, 30.00",1.7723615169525146
8708,2017-07-16 00:00:00,"18.00, 33.00",1.6374393701553345
8709,2017-07-16 00:00:00,"18.00, 36.00",1.4316593408584595
8710,2017-07-16 00:00:00,"15.00, 24.00",1.1331186294555664
8711,2017-07-16 00:00:00,"15.00, 27.00",1.1384365558624268
8712,2017-07-16 00:00:00,"15.00, 30.00",0.9195763468742371
8713,2017-07-16 00:00:00,"15.00, 33.00",0.7297717928886414
8714,2017-07-16 00:00:00,"15.00, 36.00",0.6942699551582336
8715,2017-07-16 00:00:00,"12.00, 24.00",0.4159083068370819
8716,2017-07-16 00:00:00,"12.00, 27.00",0.4880105257034302
8717,2017-07-16 00:00:00,"12.00, 30.00",0.521582841873169
8718,2017-07-16 00:00:00,"12.00, 33.00",0.4226832091808319
8719,2017-07-16 00:00:00,"12.00, 36.00",0.4422902762889862
8720,2017-07-16 00:00:00,"9.00, 24.00",0.40053829550743103
8721,2017-07-16 00:00:00,"9.00, 27.00",0.3931756913661957
8722,2017-07-16 00:00:00,"9.00, 30.00",0.42819705605506897
8723,2017-07-16 00:00:00,"9.00, 33.00",0.4020572900772095
8724,2017-07-16 00:00:00,"9.00, 36.00",0.3448958992958069
8725,2017-07-16 00:00:00,"21.00, 24.00",-0.12164159119129181
8726,2017-07-16 00:00:00,"21.00, 27.00",-0.11185086518526077
8727,2017-07-16 00:00:00,"21.00, 30.00",-0.1197819858789444
8728,2017-07-16 00:00:00,"21.00, 33.00",-0.12908689677715302
8729,2017-07-16 00:00:00,"21.00, 36.00",-0.14222471415996552
8730,2017-07-16 00:00:00,"18.00, 24.00",-0.10662595927715302
8731,2017-07-16 00:00:00,"18.00, 27.00",-0.11363663524389267
8732,2017-07-16 00:00:00,"18.00, 30.00",-0.1106252372264862
8733,2017-07-16 00:00:00,"18.00, 33.00",-0.1179056465625763
8734,2017-07-16 00:00:00,"18.00, 36.00",-0.12471500784158707
8735,2017-07-16 00:00:00,"15.00, 24.00",-0.10059479624032974
8736,2017-07-16 00:00:00,"15.00, 27.00",-0.1033792793750763
8737,2017-07-16 00:00:00,"15.00, 30.00",-0.10140105336904526
8738,2017-07-16 00:00:00,"15.00, 33.00",-0.11582602560520172
8739,2017-07-16 00:00:00,"15.00, 36.00",-0.11508031189441681
8740,2017-07-16 00:00:00,"12.00, 24.00",-0.09230730682611465
8741,2017-07-16 00:00:00,"12.00, 27.00",-0.09512723237276077
8742,2017-07-16 00:00:00,"12.00, 30.00",-0.10444493591785431
8743,2017-07-16 00:00:00,"12.00, 33.00",-0.0967097133398056
8744,2017-07-16 00:00:00,"12.00, 36.00",-0.07303545624017715
8745,2017-07-16 00:00:00,"9.00, 24.00",-0.09490351378917694
8746,2017-07-16 00:00:00,"9.00, 27.00",-0.09960149973630905
8747,2017-07-16 00:00:00,"9.00, 30.00",-0.09842436015605927
8748,2017-07-16 00:00:00,"9.00, 33.00",-0.09739881753921509
8749,2017-07-16 00:00:00,"9.00, 36.00",-0.07010133564472198
8750,2017-08-16 00:00:00,"21.00, 24.00",1.686631679534912
8751,2017-08-16 00:00:00,"21.00, 27.00",1.6035923957824707
8752,2017-08-16 00:00:00,"21.00, 30.00",1.6289210319519043
8753,2017-08-16 00:00:00,"21.00, 33.00",1.7112692594528198
8754,2017-08-16 00:00:00,"21.00, 36.00",1.58282470703125
8755,2017-08-16 00:00:00,"18.00, 24.00",1.3876943588256836
8756,2017-08-16 00:00:00,"18.00, 27.00",1.421403408050537
8757,2017-08-16 00:00:00,"18.00, 30.00",1.430009365081787
8758,2017-08-16 00:00:00,"18.00, 33.00",1.3079184293746948
8759,2017-08-16 00:00:00,"18.00, 36.00",0.9568954110145569
8760,2017-08-16 00:00:00,"15.00, 24.00",0.7838627099990845
8761,2017-08-16 00:00:00,"15.00, 27.00",0.829345703125
8762,2017-08-16 00:00:00,"15.00, 30.00",0.7651682496070862
8763,2017-08-16 00:00:00,"15.00, 33.00",0.572265625
8764,2017-08-16 00:00:00,"15.00, 36.00",0.5800318717956543
8765,2017-08-16 00:00:00,"12.00, 24.00",0.4110757112503052
8766,2017-08-16 00:00:00,"12.00, 27.00",0.4679397940635681
8767,2017-08-16 00:00:00,"12.00, 30.00",0.43660613894462585
8768,2017-08-16 00:00:00,"12.00, 33.00",0.3907618224620819
8769,2017-08-16 00:00:00,"12.00, 36.00",0.4276270568370819
8770,2017-08-16 00:00:00,"9.00, 24.00",0.38750532269477844
8771,2017-08-16 00:00:00,"9.00, 27.00",0.4182768762111664
8772,2017-08-16 00:00:00,"9.00, 30.00",0.4288467764854431
8773,2017-08-16 00:00:00,"9.00, 33.00",0.4056248962879181
8774,2017-08-16 00:00:00,"9.00, 36.00",0.32927680015563965
8775,2017-08-16 00:00:00,"21.00, 24.00",-0.10338223725557327
8776,2017-08-16 00:00:00,"21.00, 27.00",-0.09657533466815948
8777,2017-08-16 00:00:00,"21.00, 30.00",-0.10422687977552414
8778,2017-08-16 00:00:00,"21.00, 33.00",-0.11053072661161423
8779,2017-08-16 00:00:00,"21.00, 36.00",-0.11935769021511078
8780,2017-08-16 00:00:00,"18.00, 24.00",-0.09196275472640991
8781,2017-08-16 00:00:00,"18.00, 27.00",-0.09695287048816681
8782,2017-08-16 00:00:00,"18.00, 30.00",-0.10092606395483017
8783,2017-08-16 00:00:00,"18.00, 33.00",-0.11089152842760086
8784,2017-08-16 00:00:00,"18.00, 36.00",-0.1158284842967987
8785,2017-08-16 00:00:00,"15.00, 24.00",-0.0875699445605278
8786,2017-08-16 00:00:00,"15.00, 27.00",-0.09476175904273987
8787,2017-08-16 00:00:00,"15.00, 30.00",-0.09511049091815948
8788,2017-08-16 00:00:00,"15.00, 33.00",-0.10949214547872543
8789,2017-08-16 00:00:00,"15.00, 36.00",-0.09719306975603104
8790,2017-08-16 00:00:00,"12.00, 24.00",-0.09314998239278793
8791,2017-08-16 00:00:00,"12.00, 27.00",-0.09224183857440948
8792,2017-08-16 00:00:00,"12.00, 30.00",-0.09932561218738556
8793,2017-08-16 00:00:00,"12.00, 33.00",-0.09885874390602112
8794,2017-08-16 00:00:00,"12.00, 36.00",-0.07209605723619461
8795,2017-08-16 00:00:00,"9.00, 24.00",-0.09538663178682327
8796,2017-08-16 00:00:00,"9.00, 27.00",-0.10280904173851013
8797,2017-08-16 00:00:00,"9.00, 30.00",-0.10332169383764267
8798,2017-08-16 00:00:00,"9.00, 33.00",-0.10369282215833664
8799,2017-08-16 00:00:00,"9.00, 36.00",-0.06458356231451035
8800,2017-09-16 00:00:00,"21.00, 24.00",2.0119080543518066
8801,2017-09-16 00:00:00,"21.00, 27.00",1.8160492181777954
8802,2017-09-16 00:00:00,"21.00, 30.00",1.792815089225769
8803,2017-09-16 00:00:00,"21.00, 33.00",1.9029052257537842
8804,2017-09-16 00:00:00,"21.00, 36.00",1.8608235120773315
8805,2017-09-16 00:00:00,"18.00, 24.00",1.7463775873184204
8806,2017-09-16 00:00:00,"18.00, 27.00",1.7027699947357178
8807,2017-09-16 00:00:00,"18.00, 30.00",1.6970235109329224
8808,2017-09-16 00:00:00,"18.00, 33.00",1.6766306161880493
8809,2017-09-16 00:00:00,"18.00, 36.00",1.5603556632995605
8810,2017-09-16 00:00:00,"15.00, 24.00",1.3985880613327026
8811,2017-09-16 00:00:00,"15.00, 27.00",1.4021097421646118
8812,2017-09-16 00:00:00,"15.00, 30.00",1.215391993522644
8813,2017-09-16 00:00:00,"15.00, 33.00",0.9940541386604309
8814,2017-09-16 00:00:00,"15.00, 36.00",0.9355926513671875
8815,2017-09-16 00:00:00,"12.00, 24.00",0.5412231683731079
8816,2017-09-16 00:00:00,"12.00, 27.00",0.5606486201286316
8817,2017-09-16 00:00:00,"12.00, 30.00",0.5234202146530151
8818,2017-09-16 00:00:00,"12.00, 33.00",0.5367014408111572
8819,2017-09-16 00:00:00,"12.00, 36.00",0.5489308834075928
8820,2017-09-16 00:00:00,"9.00, 24.00",0.37685954570770264
8821,2017-09-16 00:00:00,"9.00, 27.00",0.3921162784099579
8822,2017-09-16 00:00:00,"9.00, 30.00",0.4403788149356842
8823,2017-09-16 00:00:00,"9.00, 33.00",0.43924254179000854
8824,2017-09-16 00:00:00,"9.00, 36.00",0.35631611943244934
8825,2017-09-16 00:00:00,"21.00, 24.00",-0.10913442075252533
8826,2017-09-16 00:00:00,"21.00, 27.00",-0.0974477156996727
8827,2017-09-16 00:00:00,"21.00, 30.00",-0.10172627866268158
8828,2017-09-16 00:00:00,"21.00, 33.00",-0.10968373715877533
8829,2017-09-16 00:00:00,"21.00, 36.00",-0.11941884458065033
8830,2017-09-16 00:00:00,"18.00, 24.00",-0.09894867241382599
8831,2017-09-16 00:00:00,"18.00, 27.00",-0.09996083378791809
8832,2017-09-16 00:00:00,"18.00, 30.00",-0.10018463432788849
8833,2017-09-16 00:00:00,"18.00, 33.00",-0.1075286865234375
8834,2017-09-16 00:00:00,"18.00, 36.00",-0.11212768405675888
8835,2017-09-16 00:00:00,"15.00, 24.00",-0.10580647736787796
8836,2017-09-16 00:00:00,"15.00, 27.00",-0.10887705534696579
8837,2017-09-16 00:00:00,"15.00, 30.00",-0.10229288786649704
8838,2017-09-16 00:00:00,"15.00, 33.00",-0.11754964292049408
8839,2017-09-16 00:00:00,"15.00, 36.00",-0.11823222041130066
8840,2017-09-16 00:00:00,"12.00, 24.00",-0.10779622197151184
8841,2017-09-16 00:00:00,"12.00, 27.00",-0.10421650856733322
8842,2017-09-16 00:00:00,"12.00, 30.00",-0.10958506166934967
8843,2017-09-16 00:00:00,"12.00, 33.00",-0.11539001762866974
8844,2017-09-16 00:00:00,"12.00, 36.00",-0.09317067265510559
8845,2017-09-16 00:00:00,"9.00, 24.00",-0.09196116030216217
8846,2017-09-16 00:00:00,"9.00, 27.00",-0.10516586154699326
8847,2017-09-16 00:00:00,"9.00, 30.00",-0.1109822615981102
8848,2017-09-16 00:00:00,"9.00, 33.00",-0.11050643771886826
8849,2017-09-16 00:00:00,"9.00, 36.00",-0.07122345268726349
8850,2017-10-16 00:00:00,"21.00, 24.00",1.913848876953125
8851,2017-10-16 00:00:00,"21.00, 27.00",1.853102207183838
8852,2017-10-16 00:00:00,"21.00, 30.00",1.9083871841430664
8853,2017-10-16 00:00:00,"21.00, 33.00",1.9004507064819336
8854,2017-10-16 00:00:00,"21.00, 36.00",1.706982970237732
8855,2017-10-16 00:00:00,"18.00, 24.00",1.9057027101516724
8856,2017-10-16 00:00:00,"18.00, 27.00",1.9097574949264526
8857,2017-10-16 00:00:00,"18.00, 30.00",1.8389095067977905
8858,2017-10-16 00:00:00,"18.00, 33.00",1.8277617692947388
8859,2017-10-16 00:00:00,"18.00, 36.00",1.622643232345581
8860,2017-10-16 00:00:00,"15.00, 24.00",1.7450531721115112
8861,2017-10-16 00:00:00,"15.00, 27.00",1.6864171028137207
8862,2017-10-16 00:00:00,"15.00, 30.00",1.6041377782821655
8863,2017-10-16 00:00:00,"15.00, 33.00",1.5339512825012207
8864,2017-10-16 00:00:00,"15.00, 36.00",1.4129894971847534
8865,2017-10-16 00:00:00,"12.00, 24.00",1.4956074953079224
8866,2017-10-16 00:00:00,"12.00, 27.00",1.4611314535140991
8867,2017-10-16 00:00:00,"12.00, 30.00",1.2121385335922241
8868,2017-10-16 00:00:00,"12.00, 33.00",1.0099536180496216
8869,2017-10-16 00:00:00,"12.00, 36.00",0.8816882967948914
8870,2017-10-16 00:00:00,"9.00, 24.00",0.7558140754699707
8871,2017-10-16 00:00:00,"9.00, 27.00",0.7080520987510681
8872,2017-10-16 00:00:00,"9.00, 30.00",0.6404458284378052
8873,2017-10-16 00:00:00,"9.00, 33.00",0.529731035232544
8874,2017-10-16 00:00:00,"9.00, 36.00",0.6006332039833069
8875,2017-10-16 00:00:00,"21.00, 24.00",-0.10087191313505173
8876,2017-10-16 00:00:00,"21.00, 27.00",-0.09240575134754181
8877,2017-10-16 00:00:00,"21.00, 30.00",-0.09946662932634354
8878,2017-10-16 00:00:00,"21.00, 33.00",-0.1052866280078888
8879,2017-10-16 00:00:00,"21.00, 36.00",-0.11722145974636078
8880,2017-10-16 00:00:00,"18.00, 24.00",-0.09859097748994827
8881,2017-10-16 00:00:00,"18.00, 27.00",-0.10030586272478104
8882,2017-10-16 00:00:00,"18.00, 30.00",-0.09864314645528793
8883,2017-10-16 00:00:00,"18.00, 33.00",-0.10969740152359009
8884,2017-10-16 00:00:00,"18.00, 36.00",-0.11095207184553146
8885,2017-10-16 00:00:00,"15.00, 24.00",-0.10940797626972198
8886,2017-10-16 00:00:00,"15.00, 27.00",-0.11026246845722198
8887,2017-10-16 00:00:00,"15.00, 30.00",-0.10165061056613922
8888,2017-10-16 00:00:00,"15.00, 33.00",-0.11652054637670517
8889,2017-10-16 00:00:00,"15.00, 36.00",-0.11080243438482285
8890,2017-10-16 00:00:00,"12.00, 24.00",-0.12320290505886078
8891,2017-10-16 00:00:00,"12.00, 27.00",-0.11517579853534698
8892,2017-10-16 00:00:00,"12.00, 30.00",-0.11952947825193405
8893,2017-10-16 00:00:00,"12.00, 33.00",-0.11520189046859741
8894,2017-10-16 00:00:00,"12.00, 36.00",-0.11516546458005905
8895,2017-10-16 00:00:00,"9.00, 24.00",-0.12072999775409698
8896,2017-10-16 00:00:00,"9.00, 27.00",-0.12331907451152802
8897,2017-10-16 00:00:00,"9.00, 30.00",-0.11636008322238922
8898,2017-10-16 00:00:00,"9.00, 33.00",-0.1140604317188263
8899,2017-10-16 00:00:00,"9.00, 36.00",-0.1026143729686737
8900,2017-11-16 00:00:00,"21.00, 24.00",1.9849599599838257
8901,2017-11-16 00:00:00,"21.00, 27.00",1.873382568359375
8902,2017-11-16 00:00:00,"21.00, 30.00",1.8273813724517822
8903,2017-11-16 00:00:00,"21.00, 33.00",1.6574361324310303
8904,2017-11-16 00:00:00,"21.00, 36.00",1.2703500986099243
8905,2017-11-16 00:00:00,"18.00, 24.00",1.98785400390625
8906,2017-11-16 00:00:00,"18.00, 27.00",1.9646453857421875
8907,2017-11-16 00:00:00,"18.00, 30.00",1.8262501955032349
8908,2017-11-16 00:00:00,"18.00, 33.00",1.7342865467071533
8909,2017-11-16 00:00:00,"18.00, 36.00",1.3922861814498901
8910,2017-11-16 00:00:00,"15.00, 24.00",1.820953369140625
8911,2017-11-16 00:00:00,"15.00, 27.00",1.7782267332077026
8912,2017-11-16 00:00:00,"15.00, 30.00",1.752471923828125
8913,2017-11-16 00:00:00,"15.00, 33.00",1.6977884769439697
8914,2017-11-16 00:00:00,"15.00, 36.00",1.6169646978378296
8915,2017-11-16 00:00:00,"12.00, 24.00",1.801362156867981
8916,2017-11-16 00:00:00,"12.00, 27.00",1.7444437742233276
8917,2017-11-16 00:00:00,"12.00, 30.00",1.6905344724655151
8918,2017-11-16 00:00:00,"12.00, 33.00",1.6277201175689697
8919,2017-11-16 00:00:00,"12.00, 36.00",1.4947489500045776
8920,2017-11-16 00:00:00,"9.00, 24.00",1.4656809568405151
8921,2017-11-16 00:00:00,"9.00, 27.00",1.4578206539154053
8922,2017-11-16 00:00:00,"9.00, 30.00",1.284490942955017
8923,2017-11-16 00:00:00,"9.00, 33.00",1.1511189937591553
8924,2017-11-16 00:00:00,"9.00, 36.00",1.0215595960617065
8925,2017-11-16 00:00:00,"21.00, 24.00",-0.09304352104663849
8926,2017-11-16 00:00:00,"21.00, 27.00",-0.08522821962833405
8927,2017-11-16 00:00:00,"21.00, 30.00",-0.09010162204504013
8928,2017-11-16 00:00:00,"21.00, 33.00",-0.09382782131433487
8929,2017-11-16 00:00:00,"21.00, 36.00",-0.10322418063879013
8930,2017-11-16 00:00:00,"18.00, 24.00",-0.09328766167163849
8931,2017-11-16 00:00:00,"18.00, 27.00",-0.09526112675666809
8932,2017-11-16 00:00:00,"18.00, 30.00",-0.09259643405675888
8933,2017-11-16 00:00:00,"18.00, 33.00",-0.10153248906135559
8934,2017-11-16 00:00:00,"18.00, 36.00",-0.10214080661535263
8935,2017-11-16 00:00:00,"15.00, 24.00",-0.10510101169347763
8936,2017-11-16 00:00:00,"15.00, 27.00",-0.10630492866039276
8937,2017-11-16 00:00:00,"15.00, 30.00",-0.0992177352309227
8938,2017-11-16 00:00:00,"15.00, 33.00",-0.11624094843864441
8939,2017-11-16 00:00:00,"15.00, 36.00",-0.11186116188764572
8940,2017-11-16 00:00:00,"12.00, 24.00",-0.11997731775045395
8941,2017-11-16 00:00:00,"12.00, 27.00",-0.1128743514418602
8942,2017-11-16 00:00:00,"12.00, 30.00",-0.11979421228170395
8943,2017-11-16 00:00:00,"12.00, 33.00",-0.1179250106215477
8944,2017-11-16 00:00:00,"12.00, 36.00",-0.11211395263671875
8945,2017-11-16 00:00:00,"9.00, 24.00",-0.13593444228172302
8946,2017-11-16 00:00:00,"9.00, 27.00",-0.13146820664405823
8947,2017-11-16 00:00:00,"9.00, 30.00",-0.12234140932559967
8948,2017-11-16 00:00:00,"9.00, 33.00",-0.12472890317440033
8949,2017-11-16 00:00:00,"9.00, 36.00",-0.10633900761604309
8950,2017-12-16 00:00:00,"21.00, 24.00",1.80804443359375
8951,2017-12-16 00:00:00,"21.00, 27.00",1.7058745622634888
8952,2017-12-16 00:00:00,"21.00, 30.00",1.6856266260147095
8953,2017-12-16 00:00:00,"21.00, 33.00",1.6609781980514526
8954,2017-12-16 00:00:00,"21.00, 36.00",1.328351378440857
8955,2017-12-16 00:00:00,"18.00, 24.00",1.8942309617996216
8956,2017-12-16 00:00:00,"18.00, 27.00",1.8416128158569336
8957,2017-12-16 00:00:00,"18.00, 30.00",1.6965745687484741
8958,2017-12-16 00:00:00,"18.00, 33.00",1.766150712966919
8959,2017-12-16 00:00:00,"18.00, 36.00",1.672614336013794
8960,2017-12-16 00:00:00,"15.00, 24.00",2.0091729164123535
8961,2017-12-16 00:00:00,"15.00, 27.00",1.9070690870285034
8962,2017-12-16 00:00:00,"15.00, 30.00",1.8160420656204224
8963,2017-12-16 00:00:00,"15.00, 33.00",1.858294129371643
8964,2017-12-16 00:00:00,"15.00, 36.00",1.9648929834365845
8965,2017-12-16 00:00:00,"12.00, 24.00",2.0388498306274414
8966,2017-12-16 00:00:00,"12.00, 27.00",1.8826205730438232
8967,2017-12-16 00:00:00,"12.00, 30.00",1.869072675704956
8968,2017-12-16 00:00:00,"12.00, 33.00",1.8511313199996948
8969,2017-12-16 00:00:00,"12.00, 36.00",1.848676085472107
8970,2017-12-16 00:00:00,"9.00, 24.00",1.9041246175765991
8971,2017-12-16 00:00:00,"9.00, 27.00",1.9253008365631104
8972,2017-12-16 00:00:00,"9.00, 30.00",1.775834560394287
8973,2017-12-16 00:00:00,"9.00, 33.00",1.7568920850753784
8974,2017-12-16 00:00:00,"9.00, 36.00",1.5120948553085327
8975,2017-12-16 00:00:00,"21.00, 24.00",-0.08000773936510086
8976,2017-12-16 00:00:00,"21.00, 27.00",-0.07395172119140625
8977,2017-12-16 00:00:00,"21.00, 30.00",-0.07883872091770172
8978,2017-12-16 00:00:00,"21.00, 33.00",-0.0859822928905487
8979,2017-12-16 00:00:00,"21.00, 36.00",-0.09539942443370819
8980,2017-12-16 00:00:00,"18.00, 24.00",-0.08490851521492004
8981,2017-12-16 00:00:00,"18.00, 27.00",-0.08649592101573944
8982,2017-12-16 00:00:00,"18.00, 30.00",-0.08445887267589569
8983,2017-12-16 00:00:00,"18.00, 33.00",-0.09581288695335388
8984,2017-12-16 00:00:00,"18.00, 36.00",-0.10397043824195862
8985,2017-12-16 00:00:00,"15.00, 24.00",-0.10603775829076767
8986,2017-12-16 00:00:00,"15.00, 27.00",-0.10587827861309052
8987,2017-12-16 00:00:00,"15.00, 30.00",-0.09786298125982285
8988,2017-12-16 00:00:00,"15.00, 33.00",-0.1158452183008194
8989,2017-12-16 00:00:00,"15.00, 36.00",-0.11655303090810776
8990,2017-12-16 00:00:00,"12.00, 24.00",-0.1245427280664444
8991,2017-12-16 00:00:00,"12.00, 27.00",-0.1136932373046875
8992,2017-12-16 00:00:00,"12.00, 30.00",-0.12248377501964569
8993,2017-12-16 00:00:00,"12.00, 33.00",-0.12167014181613922
8994,2017-12-16 00:00:00,"12.00, 36.00",-0.12518900632858276
8995,2017-12-16 00:00:00,"9.00, 24.00",-0.14599855244159698
8996,2017-12-16 00:00:00,"9.00, 27.00",-0.13989749550819397
8997,2017-12-16 00:00:00,"9.00, 30.00",-0.13113157451152802
8998,2017-12-16 00:00:00,"9.00, 33.00",-0.13158491253852844
8999,2017-12-16 00:00:00,"9.00, 36.00",-0.11761868745088577
9000,2018-01-16 00:00:00,"21.00, 24.00",2.1936404705047607
9001,2018-01-16 00:00:00,"21.00, 27.00",2.0586488246917725
9002,2018-01-16 00:00:00,"21.00, 30.00",2.0320188999176025
9003,2018-01-16 00:00:00,"21.00, 33.00",2.0581300258636475
9004,2018-01-16 00:00:00,"21.00, 36.00",1.7118678092956543
9005,2018-01-16 00:00:00,"18.00, 24.00",2.3021137714385986
9006,2018-01-16 00:00:00,"18.00, 27.00",2.2514398097991943
9007,2018-01-16 00:00:00,"18.00, 30.00",2.115020751953125
9008,2018-01-16 00:00:00,"18.00, 33.00",2.106367588043213
9009,2018-01-16 00:00:00,"18.00, 36.00",1.731707215309143
9010,2018-01-16 00:00:00,"15.00, 24.00",2.416538953781128
9011,2018-01-16 00:00:00,"15.00, 27.00",2.2774150371551514
9012,2018-01-16 00:00:00,"15.00, 30.00",2.1028127670288086
9013,2018-01-16 00:00:00,"15.00, 33.00",1.9810603857040405
9014,2018-01-16 00:00:00,"15.00, 36.00",1.7705531120300293
9015,2018-01-16 00:00:00,"12.00, 24.00",2.5462844371795654
9016,2018-01-16 00:00:00,"12.00, 27.00",2.243180751800537
9017,2018-01-16 00:00:00,"12.00, 30.00",2.062777519226074
9018,2018-01-16 00:00:00,"12.00, 33.00",1.8906102180480957
9019,2018-01-16 00:00:00,"12.00, 36.00",1.6879016160964966
9020,2018-01-16 00:00:00,"9.00, 24.00",2.3468105792999268
9021,2018-01-16 00:00:00,"9.00, 27.00",2.2765188217163086
9022,2018-01-16 00:00:00,"9.00, 30.00",2.0641086101531982
9023,2018-01-16 00:00:00,"9.00, 33.00",1.8855847120285034
